position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations
1142000	1142001	2000	0.0185506480685568	27461.48162033294
1143000	1143001	2000	0.0188273586492506	27208.11796143196
1144000	1144001	2000	0.019025373749441816	26798.108857343486
1145000	1145001	2000	0.019165916396815145	26536.312365182985
1146000	1146001	2000	0.01923083592066026	25841.872241890927
1147000	1147001	2000	0.01928529409895023	25183.19394012584
1148000	1148001	2000	0.019337788731296383	24990.217647893114
1149000	1149001	2000	0.01935846777018684	24980.60727682774
1150000	1150001	2000	0.019360510589959454	24254.064228140258
1151000	1151001	2000	0.01934410460439232	23707.08883433009
1152000	1152001	2000	0.019274078219715447	22878.536886649814
1153000	1153001	2000	0.01911726852207273	21851.706636219384
1154000	1154001	2000	0.018885076641029345	20747.327816146702
1155000	1155001	2000	0.018623761471362625	20273.98146598107
1156000	1156001	2000	0.018339550581670777	20504.547359852102
1157000	1157001	2000	0.018082536910175296	20781.879277817192
1158000	1158001	2000	0.01783925746615132	20182.262575836696
1159000	1159001	2000	0.017624904594246794	20128.715282323436
1160000	1160001	2000	0.017432279386755883	20689.75181854017
1161000	1161001	2000	0.017363972971676467	20782.111413117935
1162000	1162001	2000	0.017328972446075844	20379.961398867665
1163000	1163001	2000	0.017327117455514105	19608.257033011796
1164000	1164001	2000	0.017338140302373833	18926.001287265877
1165000	1165001	2000	0.01737594401589663	18282.93139211875
1166000	1166001	2000	0.017473790736580327	18418.947066530618
1167000	1167001	2000	0.017572261143553453	18234.017531470363
1168000	1168001	2000	0.01765167911843334	18393.188941517496
1169000	1169001	2000	0.017704189917534845	17938.06847492434
1170000	1170001	2000	0.01777317055824229	17396.48802929557
1171000	1171001	2000	0.017790115303239182	17768.806060582123
1172000	1172001	2000	0.017790012604754907	18104.435339685086
1173000	1173001	2000	0.01776147181238657	17938.038520032245
1174000	1174001	2000	0.01769753856661641	18257.861619876716
1175000	1175001	2000	0.01761782238816995	17894.51037472321
1176000	1176001	2000	0.017503728974807186	18373.479553630958
1177000	1177001	2000	0.0173406799733061	18842.032361552687
1178000	1178001	2000	0.017163669019046753	19320.898224887544
1179000	1179001	2000	0.016977758873004695	20370.935638673192
1180000	1180001	2000	0.01680656843671679	21611.873446334837
1181000	1181001	2000	0.016593176024259557	22057.387269388324
1182000	1182001	2000	0.01632315543263791	23088.732106876287
1183000	1183001	2000	0.01612002188739145	23839.0515156722
1184000	1184001	2000	0.015946634550178012	23307.12452712137
1185000	1185001	2000	0.015791183321189402	22822.22124194982
1186000	1186001	2000	0.01565935986180422	22162.58227599348
1187000	1187001	2000	0.015538440243439144	20674.813989244332
1188000	1188001	2000	0.015432208468423405	20646.95664072611
1189000	1189001	2000	0.015459995067724112	20089.21312425196
1190000	1190001	2000	0.01543251250024636	19216.92647058016
1191000	1191001	2000	0.015496370807125206	18149.161136949584
1192000	1192001	2000	0.015602725446245141	17751.038436121937
1193000	1193001	2000	0.01574052358008344	17977.736404797997
1194000	1194001	2000	0.01590667226955032	18460.646161121855
1195000	1195001	2000	0.016119279728723162	18924.138546200124
1196000	1196001	2000	0.016320634766741126	19217.203453153943
1197000	1197001	2000	0.01655497831527281	19029.672449069563
1198000	1198001	2000	0.016827185730968374	19590.98554715224
1199000	1199001	2000	0.017101882689204633	19293.82147004232
1200000	1200001	2000	0.017346040962533227	17771.454292706585
1201000	1201001	2000	0.017561222530580345	16367.534023597507
1202000	1202001	2000	0.017719470335344333	15608.037223487949
1203000	1203001	2000	0.017984854841331235	14377.043058454572
1204000	1204001	2000	0.01826483716681542	13587.112728127355
1205000	1205001	2000	0.018634914713551696	12960.647615367052
1206000	1206001	2000	0.019170883824890496	12409.698497227255
1207000	1207001	2000	0.019765567892331002	12394.324451835308
1208000	1208001	2000	0.020398782329785113	12488.73923379368
1209000	1209001	2000	0.021051891894109647	13423.021604122025
1210000	1210001	2000	0.021750812417550128	14927.492591410823
1211000	1211001	2000	0.022413842235216558	16481.6585463871
1212000	1212001	2000	0.022888479871336694	17638.203386230816
1213000	1213001	2000	0.02312272063894686	18472.695191977047
1214000	1214001	2000	0.023159159114942127	19234.863696185465
1215000	1215001	2000	0.02304925596571569	19088.36711131367
1216000	1216001	2000	0.022817434610082284	18997.721175942243
1217000	1217001	2000	0.022517508440701203	19179.370299945305
1218000	1218001	2000	0.02229421599486755	20227.064945767706
1219000	1219001	2000	0.022247210963727324	20873.60743000104
1220000	1220001	2000	0.02226354747714948	21892.442489824545
1221000	1221001	2000	0.02235321856902855	21520.584093196674
1222000	1222001	2000	0.02260745240803061	21175.98356259996
1223000	1223001	2000	0.022857713365414027	21148.83485441355
1224000	1224001	2000	0.02306274982839734	20366.663848722117
1225000	1225001	2000	0.023257061020349586	19735.953527106063
1226000	1226001	2000	0.023374359020602465	19537.431751506097
1227000	1227001	2000	0.02334648709257952	19439.636361391724
1228000	1228001	2000	0.023164474208134837	19405.36140569025
1229000	1229001	2000	0.022990054477040712	19518.108567601488
1230000	1230001	2000	0.02279754293439749	18321.12054823588
1231000	1231001	2000	0.022528490079749375	17573.45057901376
1232000	1232001	2000	0.02220956082923639	16967.26807218452
1233000	1233001	2000	0.021973063880762745	17196.114563034836
1234000	1234001	2000	0.02194228666460668	17329.601557533086
1235000	1235001	2000	0.021903321423473482	17376.063181293604
1236000	1236001	2000	0.02189344250925828	16892.75445218215
1237000	1237001	2000	0.02190226647855148	15627.256532015179
1238000	1238001	2000	0.02195100209518439	14539.80173533035
1239000	1239001	2000	0.021932180020482372	13071.64637185301
1240000	1240001	2000	0.021813323874651926	12337.603785519055
1241000	1241001	2000	0.021653803827326464	12185.772767870214
1242000	1242001	2000	0.021510046400751253	11834.280039185045
1243000	1243001	2000	0.021422453841046976	11496.617397202017
1244000	1244001	2000	0.0213255877123016	11453.707645422022
1245000	1245001	2000	0.0213282249906541	11173.598408863885
1246000	1246001	2000	0.021382852005097364	11342.946518276822
1247000	1247001	2000	0.021471163544603718	11583.733483145386
1248000	1248001	2000	0.021615107955082032	11799.802499084455
1249000	1249001	2000	0.02176420106885057	11861.128289915405
1250000	1250001	2000	0.021908564882436823	11826.939967904249
1251000	1251001	2000	0.022001105790645913	12054.715827609656
1252000	1252001	2000	0.022086215825012846	12340.796001207676
1253000	1253001	2000	0.0221132205635486	12841.502909770174
1254000	1254001	2000	0.02211100232637135	14004.68489636631
1255000	1255001	2000	0.02209040751827225	14213.564055187539
1256000	1256001	2000	0.02200770561913859	14900.112966074526
1257000	1257001	2000	0.021878887378304516	15820.496235786075
1258000	1258001	2000	0.021737455993935336	15827.126940218319
1259000	1259001	2000	0.02166723095286501	16167.18037230986
1260000	1260001	2000	0.021581571361865594	16742.040485761074
1261000	1261001	2000	0.021556586784905026	17234.312764178507
1262000	1262001	2000	0.021533013387379604	18156.386510195607
1263000	1263001	2000	0.021574350907393743	18727.79154578771
1264000	1264001	2000	0.02150424290554193	18206.260316554246
1265000	1265001	2000	0.021465143384983423	18015.14815188904
1266000	1266001	2000	0.021395005373605797	17468.15205271735
1267000	1267001	2000	0.021210696971982707	17206.90480752318
1268000	1268001	2000	0.021018656721906535	17482.299945729825
1269000	1269001	2000	0.0208826020021411	17427.757849562957
1270000	1270001	2000	0.020747713728802193	17262.03312405822
1271000	1271001	2000	0.020601491538571014	17594.38686861848
1272000	1272001	2000	0.02053836467012594	17745.383192220957
1273000	1273001	2000	0.02044519173420997	17318.18273002709
1274000	1274001	2000	0.02045215215683486	17034.832998429272
1275000	1275001	2000	0.02056708265767766	16420.670813806722
1276000	1276001	2000	0.020677977054511458	16721.54705756042
1277000	1277001	2000	0.020777136299102227	16475.420856302346
1278000	1278001	2000	0.020858603688206166	16721.812645826605
1279000	1279001	2000	0.020914899609380457	16879.493432957523
1280000	1280001	2000	0.020952889733115133	17685.484788741123
1281000	1281001	2000	0.020958203268454868	19033.877201171883
1282000	1282001	2000	0.0209264055982332	19657.556534152638
1283000	1283001	2000	0.020897703954743278	20862.908735092904
1284000	1284001	2000	0.020865748558755125	21569.301268480012
1285000	1285001	2000	0.020816502921840403	21595.974137632467
1286000	1286001	2000	0.020655336676425766	21239.5999670241
1287000	1287001	2000	0.02044126036780479	21443.1903942809
1288000	1288001	2000	0.02025252260911544	21541.61576164281
1289000	1289001	2000	0.02005187082706237	21424.480269480824
1290000	1290001	2000	0.019851164404067586	21434.727873824144
1291000	1291001	2000	0.019626176779721827	21454.842340482894
1292000	1292001	2000	0.01958083814824998	21918.28776085596
1293000	1293001	2000	0.019608599349931703	21813.155301651343
1294000	1294001	2000	0.019580531333379697	21502.331862467865
1295000	1295001	2000	0.019563588571897852	20746.548865259912
1296000	1296001	2000	0.019630424316351137	20367.35013334953
1297000	1297001	2000	0.019770707449873606	19757.143102533602
1298000	1298001	2000	0.019963633709227407	19854.937022408623
1299000	1299001	2000	0.02013175066177688	20392.25550262871
1300000	1300001	2000	0.020276618114108386	20804.002247429125
1301000	1301001	2000	0.020311143917980314	20835.19845942882
1302000	1302001	2000	0.020278600136871976	21900.56056373784
1303000	1303001	2000	0.020188791818063805	22555.6218823316
1304000	1304001	2000	0.020088922722944078	24176.65103225104
1305000	1305001	2000	0.02002523125752146	26160.01620173184
1306000	1306001	2000	0.019981794414988444	26625.692887674075
1307000	1307001	2000	0.019951333472877673	26763.349688944807
1308000	1308001	2000	0.01993618064827984	28425.506672063697
1309000	1309001	2000	0.01991682463281233	28641.674709072275
1310000	1310001	2000	0.019899924119975702	28395.946600730946
1311000	1311001	2000	0.019880685063892442	29066.907762991592
1312000	1312001	2000	0.019822015949463784	28413.06491910763
1313000	1313001	2000	0.019747386509476376	28702.275017142736
1314000	1314001	2000	0.019659614209899656	28884.26843616965
1315000	1315001	2000	0.019580607060913125	28552.89445151422
1316000	1316001	2000	0.0194850058332522	28297.947337624257
1317000	1317001	2000	0.01940240638847063	27628.69990099519
1318000	1318001	2000	0.019321804394248916	27351.99230601937
1319000	1319001	2000	0.019253137794125772	27338.160354539345
1320000	1320001	2000	0.019174174754872157	26645.421489488268
1321000	1321001	2000	0.019093778310460323	26360.752496719986
1322000	1322001	2000	0.019017960015761674	26052.52747404385
1323000	1323001	2000	0.018986698753236313	25212.239843613632
1324000	1324001	2000	0.018964906573798103	23672.454143924075
1325000	1325001	2000	0.018883911551283675	22788.689200640718
1326000	1326001	2000	0.018837438018090433	22290.402694183187
1327000	1327001	2000	0.018792526493266157	22086.060543232114
1328000	1328001	2000	0.018751724604369073	21568.352437971163
1329000	1329001	2000	0.018739443739120964	21893.712201936534
1330000	1330001	2000	0.018742959465445977	22279.319629183974
1331000	1331001	2000	0.01870113461039935	21566.9885811445
1332000	1332001	2000	0.01863604061229289	20811.434591791363
1333000	1333001	2000	0.01858194094504143	19625.54703552211
1334000	1334001	2000	0.018493215495182465	18720.59909765671
1335000	1335001	2000	0.018342452100057395	17570.330904410202
1336000	1336001	2000	0.018270580886735582	16556.386233703844
1337000	1337001	2000	0.018162018936907404	15747.149943524695
1338000	1338001	2000	0.01809077578212563	14994.872528511625
1339000	1339001	2000	0.018051622515421296	14317.358094120329
1340000	1340001	2000	0.01811318471854493	14209.729601118754
1341000	1341001	2000	0.018269838283973248	14416.81921402828
1342000	1342001	2000	0.018552060611595277	15349.131322334737
1343000	1343001	2000	0.018915934628160633	16545.177641245722
1344000	1344001	2000	0.019252386152585253	18576.96154248387
1345000	1345001	2000	0.01954785912860885	20308.713849147895
1346000	1346001	2000	0.01981262343472943	22216.110618733495
1347000	1347001	2000	0.020088034090004685	23204.670902966038
1348000	1348001	2000	0.020347010951305623	23701.0086519344
1349000	1349001	2000	0.020601488668730277	25128.847898546133
1350000	1350001	2000	0.020799210183279265	25650.126694125018
1351000	1351001	2000	0.020935558312480354	26121.962769730886
1352000	1352001	2000	0.02102600628743126	26332.886754852047
1353000	1353001	2000	0.021031915386086973	26012.46842534021
1354000	1354001	2000	0.020957009850137227	25303.618958686977
1355000	1355001	2000	0.020852966816204913	24540.931316990438
1356000	1356001	2000	0.020713838967253005	23727.03564310744
1357000	1357001	2000	0.02055361420270115	23575.38822533874
1358000	1358001	2000	0.020414946378704245	24369.659059057438
1359000	1359001	2000	0.020298244584298682	24093.237612397006
1360000	1360001	2000	0.02016185878252135	24588.1379647188
1361000	1361001	2000	0.02008089159396361	24841.97265060058
1362000	1362001	2000	0.020025124744020354	24252.953948087033
1363000	1363001	2000	0.0200329875628663	23286.532605235247
1364000	1364001	2000	0.020108670612106815	20751.963164952944
1365000	1365001	2000	0.02011138246520428	18853.358233724135
1366000	1366001	2000	0.02019175907360025	17316.501730038923
1367000	1367001	2000	0.020248489115182396	15877.07486038267
1368000	1368001	2000	0.020291359713255314	15003.95987497772
1369000	1369001	2000	0.02037070299418452	14609.380923922621
1370000	1370001	2000	0.020458258850035577	14506.570747315605
1371000	1371001	2000	0.02055748125132229	14792.825721468475
1372000	1372001	2000	0.02070006644376571	14444.318279098004
1373000	1373001	2000	0.020851360914253464	13819.766055615557
1374000	1374001	2000	0.020970127336868438	13530.469631276777
1375000	1375001	2000	0.021113412758085884	13327.277829515628
1376000	1376001	2000	0.021216902090246997	13199.989190138349
1377000	1377001	2000	0.021304979957800337	13411.119205538727
1378000	1378001	2000	0.02144814309662897	13738.116436298491
1379000	1379001	2000	0.021606282350509144	13109.52660076927
1380000	1380001	2000	0.021789777129432863	12466.219461742017
1381000	1381001	2000	0.02201754326968982	11779.241978435884
1382000	1382001	2000	0.02215735291260707	11843.992023139379
1383000	1383001	2000	0.02225051238097049	12406.223556822442
1384000	1384001	2000	0.02227343347797875	13753.315500199056
1385000	1385001	2000	0.022207905527614417	14566.821111948868
1386000	1386001	2000	0.022101361565302804	15119.514502719361
1387000	1387001	2000	0.021899660407402512	16071.84363224828
1388000	1388001	2000	0.02157329572093556	17274.143128393967
1389000	1389001	2000	0.021212247142710427	18158.682125299925
1390000	1390001	2000	0.020837593729103595	18289.753985556443
1391000	1391001	2000	0.020498481698264816	17801.2899756136
1392000	1392001	2000	0.020236875317730597	18294.393522713417
1393000	1393001	2000	0.02000177570113639	17293.36787467447
1394000	1394001	2000	0.019889616368158003	16664.027317139167
1395000	1395001	2000	0.01979931370259985	17803.04657985357
1396000	1396001	2000	0.019810395460628197	19204.96710421928
1397000	1397001	2000	0.019905250828574944	19827.259489137887
1398000	1398001	2000	0.019994278238433468	20050.37655486824
1399000	1399001	2000	0.019943485791441447	19914.718024312315
1400000	1400001	2000	0.019791528448084118	18460.883961868127
1401000	1401001	2000	0.019548447079413767	17938.534524046496
1402000	1402001	2000	0.019239496778067088	17167.26338417986
1403000	1403001	2000	0.01892087815548189	17033.350972213844
1404000	1404001	2000	0.018687092495793374	18009.16071145113
1405000	1405001	2000	0.018541963561757524	18192.250161367032
1406000	1406001	2000	0.018539041385849334	18027.478944971677
1407000	1407001	2000	0.01860517345010612	18837.161351188468
1408000	1408001	2000	0.01881772656729544	18753.060169058183
1409000	1409001	2000	0.01912574177270572	18832.688647601757
1410000	1410001	2000	0.019422619513239675	19406.508865543885
1411000	1411001	2000	0.01970956325648818	20169.681406366104
1412000	1412001	2000	0.019988808363061654	20866.295117463873
1413000	1413001	2000	0.020276647013529388	21482.19229502251
1414000	1414001	2000	0.020529633707266	22685.458274847802
1415000	1415001	2000	0.02074128798277878	23286.16313490472
1416000	1416001	2000	0.021016588987182398	23159.171465273423
1417000	1417001	2000	0.021265551067848845	23214.220168325886
1418000	1418001	2000	0.021488858146483415	23688.334239705327
1419000	1419001	2000	0.021701525184085156	24043.303698039796
1420000	1420001	2000	0.021945531086793858	25008.046858607853
1421000	1421001	2000	0.022155006405672487	25373.667786857244
1422000	1422001	2000	0.02232724986847744	25347.103845254034
1423000	1423001	2000	0.022536006945779456	24993.241833135984
1424000	1424001	2000	0.022703022863345673	24790.49872790361
1425000	1425001	2000	0.02286832409689976	25468.67888906083
1426000	1426001	2000	0.02299145584955511	25550.483538094766
1427000	1427001	2000	0.02306501590892051	25619.4112767909
1428000	1428001	2000	0.0230322941639851	24893.00860996976
1429000	1429001	2000	0.022862229265521426	25374.422823653076
1430000	1430001	2000	0.02266059629564365	24644.910437377537
1431000	1431001	2000	0.022376115405324856	23742.030449227463
1432000	1432001	2000	0.021990029456047985	22997.769147091985
1433000	1433001	2000	0.0215463818418024	21770.877811759092
1434000	1434001	2000	0.02106837878834891	21509.04965927764
1435000	1435001	2000	0.020607797009687803	20560.608075835247
1436000	1436001	2000	0.02011930670077402	20301.87154058369
1437000	1437001	2000	0.019618632848028013	19371.46210317137
1438000	1438001	2000	0.019266179960226785	18964.340951729948
1439000	1439001	2000	0.018959054857696236	18451.186816378104
1440000	1440001	2000	0.018698692727148417	18311.80732415937
1441000	1441001	2000	0.01846334551323148	17924.422034028936
1442000	1442001	2000	0.01823040175470351	17548.483396879645
1443000	1443001	2000	0.018220806333276766	16420.481816276966
1444000	1444001	2000	0.018298147841210057	15637.10070771181
1445000	1445001	2000	0.01845468284248858	15905.900857286397
1446000	1446001	2000	0.018650188671643687	16706.566042953033
1447000	1447001	2000	0.018932901048046354	16982.73006762416
1448000	1448001	2000	0.019385668099525563	17768.02925633076
1449000	1449001	2000	0.01986852033688354	18522.117856179564
1450000	1450001	2000	0.020375857762613345	18998.61608399682
1451000	1451001	2000	0.020863420829307273	19808.515611482944
1452000	1452001	2000	0.02132000963783696	19924.171880318845
1453000	1453001	2000	0.021752101184874358	18948.868861163155
1454000	1454001	2000	0.02212685121790313	18323.605371325415
1455000	1455001	2000	0.022474179969270314	17822.200644970722
1456000	1456001	2000	0.02279899643328586	18130.915330185646
1457000	1457001	2000	0.023124032425392134	17954.044781599303
1458000	1458001	2000	0.023424732375947076	17894.438904042174
1459000	1459001	2000	0.02365778214543109	18441.154627600685
1460000	1460001	2000	0.023760290658331	18838.26972784552
1461000	1461001	2000	0.02373671516017312	18746.790480161337
1462000	1462001	2000	0.023489673529956595	18493.535357210207
1463000	1463001	2000	0.022949457472247657	18226.658262140027
1464000	1464001	2000	0.022219979504035717	17879.253329081206
1465000	1465001	2000	0.021352712734178582	17580.158509389017
1466000	1466001	2000	0.020400299120173392	17913.032167428693
1467000	1467001	2000	0.019508070166979176	18704.043494010046
1468000	1468001	2000	0.01872303574790935	19085.299597663627
1469000	1469001	2000	0.017989421851067427	19013.830079987216
1470000	1470001	2000	0.01735401540973263	18656.142129652664
1471000	1471001	2000	0.016828075089233892	17464.451944100496
1472000	1472001	2000	0.01638596724110602	16870.84732133586
1473000	1473001	2000	0.016265470067396454	16238.158197002474
1474000	1474001	2000	0.016235436197491602	15814.323540542548
1475000	1475001	2000	0.016227696230038075	15788.197978726432
1476000	1476001	2000	0.01627693621593344	16248.243788072918
1477000	1477001	2000	0.01652106134129032	16502.456719597893
1478000	1478001	2000	0.01682186197281421	16629.050070126028
1479000	1479001	2000	0.017326027700722925	16374.52171711559
1480000	1480001	2000	0.01793959217253379	16812.501139301487
1481000	1481001	2000	0.018609328963031562	17103.01008638815
1482000	1482001	2000	0.01935657922164125	18004.31193243537
1483000	1483001	2000	0.020079014041650363	18943.5681417202
1484000	1484001	2000	0.020708791891559223	19002.15056049821
1485000	1485001	2000	0.02115982432500397	19331.768036085276
1486000	1486001	2000	0.021391112839481197	17673.116408805385
1487000	1487001	2000	0.021537194314676482	16382.006351522139
1488000	1488001	2000	0.021619642786964887	14826.494288984528
1489000	1489001	2000	0.02159492013764986	14137.34691999131
1490000	1490001	2000	0.021457284841943265	14018.950065528943
1491000	1491001	2000	0.02129400200340052	13847.989564080432
1492000	1492001	2000	0.021230041322439292	13423.03715560693
1493000	1493001	2000	0.021082452573545216	12950.91246178678
1494000	1494001	2000	0.020864995888905034	12593.64477539866
1495000	1495001	2000	0.02063266963175453	12182.330671839522
1496000	1496001	2000	0.020409443748652476	11863.761501921963
1497000	1497001	2000	0.020214655182796294	11767.141817793878
1498000	1498001	2000	0.020068139843170185	12101.453085016736
1499000	1499001	2000	0.019950372508859896	12852.132284243484
1500000	1500001	2000	0.019951085910578835	13047.569722753527
1501000	1501001	2000	0.019967191927253533	13204.188683936794
1502000	1502001	2000	0.019991586753133683	13029.734994363405
1503000	1503001	2000	0.02024336031810671	12704.35986192669
1504000	1504001	2000	0.020575693388825634	11804.95359634446
1505000	1505001	2000	0.020941914879765048	11475.2664341674
1506000	1506001	2000	0.021339890666557133	11900.8340232792
1507000	1507001	2000	0.021926528834697014	11977.242178009721
1508000	1508001	2000	0.02248991663890222	12375.122034888256
1509000	1509001	2000	0.022923800443051562	12316.14259922688
1510000	1510001	2000	0.023148835803397067	12339.590235787773
1511000	1511001	2000	0.023383088514193812	12833.103164055532
1512000	1512001	2000	0.023533049168693945	12453.77295188208
1513000	1513001	2000	0.02368660277563706	11705.910218242978
1514000	1514001	2000	0.023898504067675214	11178.235678733334
1515000	1515001	2000	0.02407827276027824	10614.286035208568
1516000	1516001	2000	0.02424835860342833	10709.64980622539
1517000	1517001	2000	0.024331046440039788	10924.715876289923
1518000	1518001	2000	0.024299353631571798	11046.771983855748
1519000	1519001	2000	0.02408864591832629	10806.148798239417
1520000	1520001	2000	0.02373826080150112	10416.11999020137
1521000	1521001	2000	0.023411893825471677	10045.551497965691
1522000	1522001	2000	0.02303450332716666	10223.6907309771
1523000	1523001	2000	0.022819965975068357	10235.142006866177
1524000	1524001	2000	0.02263913739726239	10141.069360447542
1525000	1525001	2000	0.022488164823701005	10313.551979861706
1526000	1526001	2000	0.0224026934309253	10887.389965007984
1527000	1527001	2000	0.022410592577484848	10836.005907023235
1528000	1528001	2000	0.022744194899567527	10709.217087753106
1529000	1529001	2000	0.02312226515963003	10721.168975032955
1530000	1530001	2000	0.02343271126911088	10644.964857567484
1531000	1531001	2000	0.023632481355287227	10258.440857383654
1532000	1532001	2000	0.023605739708932538	10147.857282243893
1533000	1533001	2000	0.02335923716750287	10306.317940809728
1534000	1534001	2000	0.023041045200564717	10694.380731669387
1535000	1535001	2000	0.022609534414561802	11245.396349530729
1536000	1536001	2000	0.02217570001749172	11553.04227888903
1537000	1537001	2000	0.021801586799223786	12320.077336757264
1538000	1538001	2000	0.02157724305394346	13022.21108926416
1539000	1539001	2000	0.021427072523671164	12466.631667079275
1540000	1540001	2000	0.021262235528280483	11884.41932766373
1541000	1541001	2000	0.021125286122100483	10998.344110521432
1542000	1542001	2000	0.02091882511467747	10630.766712042245
1543000	1543001	2000	0.020804646988148295	10254.406615065946
1544000	1544001	2000	0.02082141774147841	9804.575043412075
1545000	1545001	2000	0.020890929888074092	9736.404735695394
1546000	1546001	2000	0.020996512968023188	9328.396960616934
1547000	1547001	2000	0.02127755222598024	9158.10052342174
1548000	1548001	2000	0.021603469303491423	9266.86280486195
1549000	1549001	2000	0.02196563166773555	9325.326873536911
1550000	1550001	2000	0.022269685367227655	9388.760519585801
1551000	1551001	2000	0.022554086524202818	9353.305115817748
1552000	1552001	2000	0.022774786100407857	9427.67177467076
1553000	1553001	2000	0.022927328110711492	9718.793086151078
1554000	1554001	2000	0.023249149041289153	9713.531152833897
1555000	1555001	2000	0.02354808350531257	10186.932859487506
1556000	1556001	2000	0.023801250419190453	10179.978726438076
1557000	1557001	2000	0.023929981470302283	9680.34173610558
1558000	1558001	2000	0.02397125862181605	9375.811361490272
1559000	1559001	2000	0.024118473663877493	9130.930014789697
1560000	1560001	2000	0.02408826326746143	9303.345561909167
1561000	1561001	2000	0.02391036769328194	9760.367906502768
1562000	1562001	2000	0.023618501153317983	10563.127441282648
1563000	1563001	2000	0.02339744618446479	11619.945225993803
1564000	1564001	2000	0.023259776978148846	11977.61619928267
1565000	1565001	2000	0.023191688004499073	12855.94083921236
1566000	1566001	2000	0.023212149590246967	13098.468624328352
1567000	1567001	2000	0.023352612386862787	13586.623107804162
1568000	1568001	2000	0.023522688123298226	14155.316847194526
1569000	1569001	2000	0.023733017425831223	14939.539648691873
1570000	1570001	2000	0.023990110277555605	15509.114693527008
1571000	1571001	2000	0.02418389176200768	16814.37666973878
1572000	1572001	2000	0.024182663699997414	18788.057984108425
1573000	1573001	2000	0.02395903951815931	19398.99062437168
1574000	1574001	2000	0.023549361589991713	21531.108800329177
1575000	1575001	2000	0.02304635058623974	21831.659907954323
1576000	1576001	2000	0.022490812252776243	21642.885765320156
1577000	1577001	2000	0.021909919064472077	20156.089636681845
1578000	1578001	2000	0.021309176667430336	19520.927463790413
1579000	1579001	2000	0.020706334038499735	19860.33773778438
1580000	1580001	2000	0.020131370875285597	19909.957094647085
1581000	1581001	2000	0.01954325386192007	20741.022170913562
1582000	1582001	2000	0.019089674913769786	20820.911431599816
1583000	1583001	2000	0.018705737880609734	20741.080804223722
1584000	1584001	2000	0.018324250447976115	19691.14157237143
1585000	1585001	2000	0.0180123758302904	19138.512156381137
1586000	1586001	2000	0.017734821510568828	18771.33978717809
1587000	1587001	2000	0.01744132365434014	19059.464464357716
1588000	1588001	2000	0.017207692019057207	19045.491512367105
1589000	1589001	2000	0.017010306117957202	18766.435870036177
1590000	1590001	2000	0.016845916036322673	18551.20176096195
1591000	1591001	2000	0.016707400699668053	17881.869678283758
1592000	1592001	2000	0.01658202116501788	17525.63391739006
1593000	1593001	2000	0.016517999441374054	17492.19588108072
1594000	1594001	2000	0.016504251631321833	17071.81820823102
1595000	1595001	2000	0.016448810861955692	16481.600422819683
1596000	1596001	2000	0.016390653400203528	16356.52863957497
1597000	1597001	2000	0.016337475059538635	15916.26449489431
1598000	1598001	2000	0.016297742686295122	16571.50250783034
1599000	1599001	2000	0.01628615357762664	17106.670546020803
1600000	1600001	2000	0.016280730069526687	18211.20359868191
1601000	1601001	2000	0.01622717158829463	18927.264857738508
1602000	1602001	2000	0.016151011058004237	19664.128171948032
1603000	1603001	2000	0.01611451271358741	19130.025214553563
1604000	1604001	2000	0.016110419945888035	18147.676502291724
1605000	1605001	2000	0.0162345717968168	17753.987121689108
1606000	1606001	2000	0.016392624454925668	17954.380987883498
1607000	1607001	2000	0.016586326863139666	17735.327856181095
1608000	1608001	2000	0.01692292475075247	17419.3842446791
1609000	1609001	2000	0.01735594628673167	17789.681970640075
1610000	1610001	2000	0.018131821314538245	17839.782598712678
1611000	1611001	2000	0.019169147184655497	17183.820122367983
1612000	1612001	2000	0.020394791092265316	15418.195189826582
1613000	1613001	2000	0.021736918250220425	14436.827579579496
1614000	1614001	2000	0.023179339677518236	14066.61925363843
1615000	1615001	2000	0.024645088273244325	13286.985766688724
1616000	1616001	2000	0.025953783855176816	12585.727791288009
1617000	1617001	2000	0.0270817265319439	11418.505683207206
1618000	1618001	2000	0.0279497465764532	10969.599139143338
1619000	1619001	2000	0.028531391972163585	11109.876373629128
1620000	1620001	2000	0.029001575566407145	10700.109205064175
1621000	1621001	2000	0.029252722013756328	10277.595877441834
1622000	1622001	2000	0.029291957824782076	10254.497221312286
1623000	1623001	2000	0.029205212730470317	10297.431053463499
1624000	1624001	2000	0.029118185226178067	10375.189081589559
1625000	1625001	2000	0.028984487777843685	9901.916100899114
1626000	1626001	2000	0.028771617855524907	9880.458166600429
1627000	1627001	2000	0.028455030913182813	10417.0483311702
1628000	1628001	2000	0.028251267329268737	10248.73234955567
1629000	1629001	2000	0.028151889830306594	9861.828993583134
1630000	1630001	2000	0.028011420255552224	9788.36836430975
1631000	1631001	2000	0.027852809629401728	10191.851455876404
1632000	1632001	2000	0.027722260832223528	10517.540508836413
1633000	1633001	2000	0.027655353983680762	10621.032504459456
1634000	1634001	2000	0.027590051203414446	11206.721894409635
1635000	1635001	2000	0.02762569845914718	12083.56916043714
1636000	1636001	2000	0.02766643445518329	12595.895641826903
1637000	1637001	2000	0.027691852847499435	12775.23290423806
1638000	1638001	2000	0.027722580191824518	13149.2377683626
1639000	1639001	2000	0.027705265157891183	13344.878520467208
