scope	source	unit_id	stage	record_key	path	declared_sha256	observed_sha256	declared_size_bytes	observed_size_bytes	status
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	decode_output	overall_summary	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/decoded/overall.summary.tsv	bea883150936a34f8e04c4e1b4990ce5f929f22498518809dc8e427ef63099a4	bea883150936a34f8e04c4e1b4990ce5f929f22498518809dc8e427ef63099a4	189903	189903	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	decode_output	pair_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/decoded/pair_summaries.tsv.gz	d4b5695f9ad779ec5d5ec000d7fa47278324ae4a7901ef3e05192f8dd5865c02	d4b5695f9ad779ec5d5ec000d7fa47278324ae4a7901ef3e05192f8dd5865c02	17903	17903	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	decode_output	run_manifest	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/decoded/overall.summary.tsv.run.json	fa71a2e9f3a5d8dd036b67583ab243a45a6af4e39d501d9ebd30bdeb56c7a8fe	fa71a2e9f3a5d8dd036b67583ab243a45a6af4e39d501d9ebd30bdeb56c7a8fe	2503	2503	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	decode_output	spatial_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/decoded/spatial_profiles.tsv.gz	2529f0a4a3e0f0e549ce9b2fd3d80fda90f459917e20e3ae62ab215c605a3639	2529f0a4a3e0f0e549ce9b2fd3d80fda90f459917e20e3ae62ab215c605a3639	553998	553998	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	decode_raw_input	metadata	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/decoded/posterior.zst.meta	2c198da7f0c7d02d8eff160e8666d79fbfbc8833e368975916a6ed93fc75c641	2c198da7f0c7d02d8eff160e8666d79fbfbc8833e368975916a6ed93fc75c641	14031	14031	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	decode_raw_input	posterior	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/decoded/posterior.zst	14a4f1b9d414c018dc935af173650ffa94eb8d606ede27638e3e9b9885a66ffe	14a4f1b9d414c018dc935af173650ffa94eb8d606ede27638e3e9b9885a66ffe	733394	733394	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	simulation_completion	simulation_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/simulation_complete.json	247121cfd76a21cc6826f806202974cbacdab93ceade8db5e13945e840eb6766	247121cfd76a21cc6826f806202974cbacdab93ceade8db5e13945e840eb6766	9479	9479	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	simulation_contract	simulation_contract	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/simulation_contract.json	fa32998828642bf82698f62b713c491fa0d223565ca96199a2d5ee018efe9c4c	fa32998828642bf82698f62b713c491fa0d223565ca96199a2d5ee018efe9c4c	3629	3629	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	simulation_output	overall_pairs	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/pairs/overall.pairs.tsv	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	766	766	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	simulation_output	pair_table	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/sample_manifest.tsv	35836702033a18139bd54da5e1f9c6d2fc6e4a7b1209a51af31418c0b6e51d7f	35836702033a18139bd54da5e1f9c6d2fc6e4a7b1209a51af31418c0b6e51d7f	4721	4721	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	simulation_output	tree	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/simulation.trees	2d392ed5d25e144be8a9324b5e2f98bf7cc09e69b7bb44113d3899c67b97a920	2d392ed5d25e144be8a9324b5e2f98bf7cc09e69b7bb44113d3899c67b97a920	5951324	5951324	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	simulation_output	truth_class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/truth_class_summaries.tsv	2dac2c0a82cddf8193115b2ea7421a086aeed10657d619664d7dd2d40999c988	2dac2c0a82cddf8193115b2ea7421a086aeed10657d619664d7dd2d40999c988	6963	6963	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep048	simulation_output	truth_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep048/truth_profiles.tsv.gz	7f804798defe1ebc5a78bd3a1a5d44989b409c092fae2660ed68f0f77c0c740b	7f804798defe1ebc5a78bd3a1a5d44989b409c092fae2660ed68f0f77c0c740b	275381	275381	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_completion	decode_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/completion.json	a9ba35f3ac64d2249242bbf18330e509296b5a3943d292354dc29e458093c449	a9ba35f3ac64d2249242bbf18330e509296b5a3943d292354dc29e458093c449	9165	9165	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_output	class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/class_summaries.tsv	5799e6bc1186630cc94fcffc3748aae7a30ad770037211cd3424bb554dc71d74	5799e6bc1186630cc94fcffc3748aae7a30ad770037211cd3424bb554dc71d74	7184	7184	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_output	decoder_stderr	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/decoder.stderr.zst	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	9	9	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_output	decoder_stdout	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/decoder.stdout.zst	236e5eaa5eef2df9b406924391ea562754c163b85dc0daadadc585e7b80d8972	236e5eaa5eef2df9b406924391ea562754c163b85dc0daadadc585e7b80d8972	3818	3818	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_output	overall_summary	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/overall.summary.tsv	4d5676e40fc517d913aef00ba454b69583edfa82c75adcc0d947335c93f15240	4d5676e40fc517d913aef00ba454b69583edfa82c75adcc0d947335c93f15240	189806	189806	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_output	pair_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/pair_summaries.tsv.gz	06155c66ecc3435047fc4ec745918752c7ebaee8709a6d229fde6e1396cc71e9	06155c66ecc3435047fc4ec745918752c7ebaee8709a6d229fde6e1396cc71e9	17777	17777	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_output	run_manifest	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/overall.summary.tsv.run.json	17536ddf3d79323b64e01a34edf5a4b5d852e0d550ad6781c6ce449aeda8ff6c	17536ddf3d79323b64e01a34edf5a4b5d852e0d550ad6781c6ce449aeda8ff6c	2503	2503	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_output	spatial_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/spatial_profiles.tsv.gz	1b1ec637b1551403b3c26f475ccf048c2b36b664e451aea4d55dabec28bf8702	1b1ec637b1551403b3c26f475ccf048c2b36b664e451aea4d55dabec28bf8702	547763	547763	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_raw_input	metadata	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/posterior.zst.meta	4ca74aa16ec8fb00c52e2cd5b4682596b0d9cb9e8189d92475e6b7cfc22df6f6	4ca74aa16ec8fb00c52e2cd5b4682596b0d9cb9e8189d92475e6b7cfc22df6f6	14027	14027	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	decode_raw_input	posterior	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/decoded/posterior.zst	afc00c4d3ab761e695e7e391f705ccc2ffa884d8400eb911c3bec693e8411fa7	afc00c4d3ab761e695e7e391f705ccc2ffa884d8400eb911c3bec693e8411fa7	730295	730295	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	simulation_completion	simulation_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/simulation_complete.json	d9c8cb7addf571e339df1d30190aebf8a10bb67267e7af446744ddf87dabf7e9	d9c8cb7addf571e339df1d30190aebf8a10bb67267e7af446744ddf87dabf7e9	9479	9479	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	simulation_contract	simulation_contract	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/simulation_contract.json	df80a085edb152f5cfc798e3ea8151b40825d67d8c62173d9d058d5282f852f8	df80a085edb152f5cfc798e3ea8151b40825d67d8c62173d9d058d5282f852f8	3629	3629	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	simulation_output	overall_pairs	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/pairs/overall.pairs.tsv	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	766	766	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	simulation_output	pair_table	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/sample_manifest.tsv	3aeb37f24012c8f73027b39c6c0596cfae1a0cd650c6b472ae67e0d125e052e0	3aeb37f24012c8f73027b39c6c0596cfae1a0cd650c6b472ae67e0d125e052e0	4699	4699	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	simulation_output	tree	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/simulation.trees	1a7a02870ebee7bd94a0fff6c6b1b4e82797a2e91b6ed4c525f111fb98c31268	1a7a02870ebee7bd94a0fff6c6b1b4e82797a2e91b6ed4c525f111fb98c31268	6095556	6095556	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	simulation_output	truth_class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/truth_class_summaries.tsv	46906f16e3a7a06a24cb325707139e0664a456b1b649ed5a943a1a5b9ea791b0	46906f16e3a7a06a24cb325707139e0664a456b1b649ed5a943a1a5b9ea791b0	6837	6837	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep049	simulation_output	truth_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep049/truth_profiles.tsv.gz	de6e79b68c6711303520ae9b5bded427e80915a7889102cc480d50f60c8ff13a	de6e79b68c6711303520ae9b5bded427e80915a7889102cc480d50f60c8ff13a	286065	286065	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_completion	decode_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/completion.json	e3648635f3dbc8fb7dce03586709b929c1b24f376e27417f0c4bb501bdd669cb	e3648635f3dbc8fb7dce03586709b929c1b24f376e27417f0c4bb501bdd669cb	9165	9165	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_output	class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/class_summaries.tsv	8304cb492cf008a112c5fbcf751913ac9d54bddb641e8cc94a8acf20e27e81af	8304cb492cf008a112c5fbcf751913ac9d54bddb641e8cc94a8acf20e27e81af	7203	7203	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_output	decoder_stderr	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/decoder.stderr.zst	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	9	9	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_output	decoder_stdout	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/decoder.stdout.zst	9466c73e7664bdd3811f56016b1a6acf18049c8d0735296b272b528da4706c9e	9466c73e7664bdd3811f56016b1a6acf18049c8d0735296b272b528da4706c9e	3808	3808	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_output	overall_summary	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/overall.summary.tsv	f674f7e9f505023e889ee8aa435c2a51fd34bbc726e8a20fac3db4790682af00	f674f7e9f505023e889ee8aa435c2a51fd34bbc726e8a20fac3db4790682af00	190068	190068	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_output	pair_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/pair_summaries.tsv.gz	c576775ca93122a32b868b320e6013872c3a32b011cf2d4abb4d3a1369fca5ec	c576775ca93122a32b868b320e6013872c3a32b011cf2d4abb4d3a1369fca5ec	17509	17509	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_output	run_manifest	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/overall.summary.tsv.run.json	3314efc563a35c6301e9615cfad79456f6028649e0272c3db0d99181b83dbc49	3314efc563a35c6301e9615cfad79456f6028649e0272c3db0d99181b83dbc49	2504	2504	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_output	spatial_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/spatial_profiles.tsv.gz	9a39beaf3e273878c367c486a6fc46dbbfbccea5a71f2e18920868b9c79ee611	9a39beaf3e273878c367c486a6fc46dbbfbccea5a71f2e18920868b9c79ee611	551947	551947	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_raw_input	metadata	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/posterior.zst.meta	9fcc29e4cf05dde22598e2fe9eb93690c1d7ca9977f527827c38812abddbc856	9fcc29e4cf05dde22598e2fe9eb93690c1d7ca9977f527827c38812abddbc856	14047	14047	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	decode_raw_input	posterior	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/decoded/posterior.zst	be21fb5f60c905e22a207cc5711bd7420f1f579ca839ea9d31a621f56dea2118	be21fb5f60c905e22a207cc5711bd7420f1f579ca839ea9d31a621f56dea2118	733011	733011	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	simulation_completion	simulation_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/simulation_complete.json	60cb5a9d93873dd34976c9e92b959564318d18daa48d46b3799b6b12fc26c153	60cb5a9d93873dd34976c9e92b959564318d18daa48d46b3799b6b12fc26c153	9476	9476	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	simulation_contract	simulation_contract	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/simulation_contract.json	e7deae080bebe2b1c82d501594c167d125387da60decc06c2055dfe1b6fa8071	e7deae080bebe2b1c82d501594c167d125387da60decc06c2055dfe1b6fa8071	3629	3629	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	simulation_output	overall_pairs	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/pairs/overall.pairs.tsv	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	766	766	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	simulation_output	pair_table	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/sample_manifest.tsv	a74cc185099fc95574ed6c1dc40a87074b3397ccbcfb902867fc37f41636e684	a74cc185099fc95574ed6c1dc40a87074b3397ccbcfb902867fc37f41636e684	4711	4711	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	simulation_output	tree	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/simulation.trees	122a9e838b4f04b3aa817c0958b1882e896513d4237ea43be3727747dec63367	122a9e838b4f04b3aa817c0958b1882e896513d4237ea43be3727747dec63367	6253668	6253668	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	simulation_output	truth_class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/truth_class_summaries.tsv	6c0ec9519a9230fa68d5b576ce06855fe577fc704a58d38a23f3b87ded0817f5	6c0ec9519a9230fa68d5b576ce06855fe577fc704a58d38a23f3b87ded0817f5	7036	7036	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep050	simulation_output	truth_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep050/truth_profiles.tsv.gz	0cd0030b084746f24b01e5c6d666e7867cff41b24cecdefd95f8eda5de78fa92	0cd0030b084746f24b01e5c6d666e7867cff41b24cecdefd95f8eda5de78fa92	285630	285630	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_completion	decode_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/completion.json	33bb234f7ee1ecef360f722eeee3a8b8405f638d31fde9650758d6f96305c040	33bb234f7ee1ecef360f722eeee3a8b8405f638d31fde9650758d6f96305c040	9165	9165	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_output	class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/class_summaries.tsv	a330124c6b80a6b1100806b61e86f6ea56190c1dbfab163c73b6c0d45c33b3c6	a330124c6b80a6b1100806b61e86f6ea56190c1dbfab163c73b6c0d45c33b3c6	7171	7171	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_output	decoder_stderr	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/decoder.stderr.zst	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	9	9	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_output	decoder_stdout	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/decoder.stdout.zst	d65abc9b5e3b64e2afb476ccbc9a076d8ccc87b9146586db5b1de14157e87cbc	d65abc9b5e3b64e2afb476ccbc9a076d8ccc87b9146586db5b1de14157e87cbc	3811	3811	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_output	overall_summary	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/overall.summary.tsv	0b17fe2829b16605c131792185be7dbafd3b28e25f53de0b7a33c96d9e3470e4	0b17fe2829b16605c131792185be7dbafd3b28e25f53de0b7a33c96d9e3470e4	189965	189965	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_output	pair_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/pair_summaries.tsv.gz	a26be94da286119394740653fc0ce988407b4b3ae84e0b36217eecc9d1eed529	a26be94da286119394740653fc0ce988407b4b3ae84e0b36217eecc9d1eed529	17613	17613	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_output	run_manifest	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/overall.summary.tsv.run.json	e64d400b37ba79540f94e4b6b3303b584b4cf6e72c4d3751bd70461154774e11	e64d400b37ba79540f94e4b6b3303b584b4cf6e72c4d3751bd70461154774e11	2498	2498	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_output	spatial_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/spatial_profiles.tsv.gz	84dc2714ad185070833ccb8a07df71c19ce6804b917a6b9e74b1767fca3fc313	84dc2714ad185070833ccb8a07df71c19ce6804b917a6b9e74b1767fca3fc313	550453	550453	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_raw_input	metadata	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/posterior.zst.meta	a9769ae2d3264c89f68035bc472bec87186b6a61f5d2f91825e3f448f7a0ea0e	a9769ae2d3264c89f68035bc472bec87186b6a61f5d2f91825e3f448f7a0ea0e	14023	14023	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	decode_raw_input	posterior	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/decoded/posterior.zst	e19024e58a8958a40380ab42474c72d97e0ac15027c6e9e805439bd0eaff6a97	e19024e58a8958a40380ab42474c72d97e0ac15027c6e9e805439bd0eaff6a97	732942	732942	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	simulation_completion	simulation_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/simulation_complete.json	58cb3cb1bf1e76c65eed690ca788cf70b1d7165f51eeb4b4ae88491a5bf77cca	58cb3cb1bf1e76c65eed690ca788cf70b1d7165f51eeb4b4ae88491a5bf77cca	9477	9477	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	simulation_contract	simulation_contract	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/simulation_contract.json	fdb15aa85f1d5a2b6589e920761ef399fee0b71f9b377a3896836a4685fdd746	fdb15aa85f1d5a2b6589e920761ef399fee0b71f9b377a3896836a4685fdd746	3629	3629	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	simulation_output	overall_pairs	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/pairs/overall.pairs.tsv	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	b4f8594c24d7ed924ffd44c90d22de68a7af13aba2d3264464a298e41e9444bd	766	766	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	simulation_output	pair_table	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/sample_manifest.tsv	41de1483cfae8c6953c32f63a739082ff0ecb97ee5f68078d50c28cd51ebb06e	41de1483cfae8c6953c32f63a739082ff0ecb97ee5f68078d50c28cd51ebb06e	4685	4685	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	simulation_output	tree	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/simulation.trees	165cfcfe9d0793ab841ca34fffb3db2a4bdfecc5150150bc8f1efd5b15d58665	165cfcfe9d0793ab841ca34fffb3db2a4bdfecc5150150bc8f1efd5b15d58665	6150756	6150756	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	simulation_output	truth_class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/truth_class_summaries.tsv	a04c9b69fb0d3946f77d76f646d0a522794328950ab446a3516472c8435b513a	a04c9b69fb0d3946f77d76f646d0a522794328950ab446a3516472c8435b513a	6990	6990	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep051	simulation_output	truth_profiles	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep051/truth_profiles.tsv.gz	8d913ca015cacf5349be61b48c76b4f48d8f8bd38b9e82ad34e3d4e373433452	8d913ca015cacf5349be61b48c76b4f48d8f8bd38b9e82ad34e3d4e373433452	283290	283290	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep052	decode_completion	decode_completion	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep052/decoded/completion.json	1a2089ed24ddc143b50e01b871c8969f25a6754b825db193a61f197818dfa8ac	1a2089ed24ddc143b50e01b871c8969f25a6754b825db193a61f197818dfa8ac	9165	9165	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep052	decode_output	class_summaries	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep052/decoded/class_summaries.tsv	847a17764278d72b4e7eac66a4746abf96e648d8f5247bfb1a570b980f126b59	847a17764278d72b4e7eac66a4746abf96e648d8f5247bfb1a570b980f126b59	7204	7204	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep052	decode_output	decoder_stderr	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep052/decoded/decoder.stderr.zst	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	6fb8543883dafcc2ed0934866b8b3f775231f5b0933add08bf502e9e84944cbd	9	9	verified
focused_unit	matched_af_or_selected	ancient_eurasia_han_introgression__af20__neutral__rep052	decode_output	decoder_stdout	focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep052/decoded/decoder.stdout.zst	906824678592821173731a0a50f0df1f8deb84d2b8aa395cdd6115a23544e625	906824678592821173731a0a50f0df1f8deb84d2b8aa395cdd6115a23544e625	3809	3809	verified
