unit_id	demography	demography_id	model_id	simulation_class	selection_coefficient	seed	generation_time_years	present_ne	final_population_af	sample_alt_count	sample_af	ms_path	ms_sha256	source_completion_path	source_completion_sha256	conditioning	birth_generation	allele_age_years	eas_selected_log_importance_weight	eas_global_effective_sample_size	eas_global_weight_sum_over_max	eas_global_max_normalized_weight	eas_time_reversal_is_approximation	eas_source_particle_id	eas_draw_occurrence	eas_particle_multiplicity	han_candidate_id	han_candidate_order	han_candidate_source_kind	han_generation_645_chb_af	decode_full_sample_alt_count	decode_pair_panel_alt_count	decode_focal_count_status
eas_neutral_exact_population_af_reverse_bridge_r028	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083628	25	37637	0.19533969232404283	0	0	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r028/simulation.ms	638e249aa16edf2cd7bdca2f4df3b60ff6a8f5725d6e73c6a204db43064c4c80	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r028/completion.json	59736ac3632c76a0fc66a053fc47efc7aaf2090597d73c37e927fc1e3e360af9	exact_present_population_count_global_importance_bank	1846	46150	0.22468961143713351	98188.934011960591	482.59209571484041	0.0020721433460669267	True	5972092	28	1		-1			-1	-1	ambiguous_exact_coordinate_collision
eas_neutral_exact_population_af_reverse_bridge_r029	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083629	25	37637	0.19533969232404283	34	0.17000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r029/simulation.ms	5114652dd276e1f24f8707bff89f48d49b13030d172fe3563860744685282e16	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r029/completion.json	75f9c75f06bb891e9d37d53138340863aeaed0317aa218fa395d27f82154121c	exact_present_population_count_global_importance_bank	48292	1207300	1.6985934117831931	98188.934011960591	482.59209571484041	0.0020721433460669267	True	4956331	29	1		-1			34	16	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r030	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083630	25	37637	0.19533969232404283	39	0.19500000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r030/simulation.ms	f323a90f73c9360d1f3e4de0c4b9d828f3bb9d6c0bc300df9168d3af4a413299	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r030/completion.json	b8ec7282808da71fc636332d828115255d5c1f90124058c2b9c15c67039a156d	exact_present_population_count_global_importance_bank	17888	447200	1.1832190653086698	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9974911	30	1		-1			39	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r031	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083631	25	37637	0.19533969232404283	34	0.17000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r031/simulation.ms	b3d09979726331537b1352a818bddccafdbedbf9046eff80b4113a95cda1c1a4	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r031/completion.json	cdfe695d885c849c3eeee1d13f9b875f75787a69d57ea1a8be05b9bae74d3c7b	exact_present_population_count_global_importance_bank	5599	139975	1.7267658851805479	98188.934011960591	482.59209571484041	0.0020721433460669267	True	5314760	31	1		-1			34	16	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r032	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083632	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r032/simulation.ms	598f8279d97f1e740b72b5492052ef8eb959af431fc0b9e4a2439d36c73ed089	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r032/completion.json	9b3f28092ab85c587afa30e3a5a46ad89161fe43932334f8e71c68f6de53b383	exact_present_population_count_global_importance_bank	6182	154550	2.2396483534468654	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9839299	32	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r033	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083633	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r033/simulation.ms	ee150bf00fa97d0c115e14a9d0fe34c8abd03da4d8731070f4099e60506e2d48	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r033/completion.json	9f624a81b90169f89ddab792b7ed78502b076cde0ddfffa6d6598d558e90934e	exact_present_population_count_global_importance_bank	10526	263150	-0.24893031436780966	98188.934011960591	482.59209571484041	0.0020721433460669267	True	6239983	33	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r034	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083634	25	37637	0.19533969232404283	45	0.22500000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r034/simulation.ms	a46501600d7b61de1d3e88b626cdd8d27aeb26e99ce52fe00ea1935d6dcaff1c	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r034/completion.json	8ad68dd4f73918a43c9ae6bfd17b1f6a592ce3bb156866e523f14155591ed308	exact_present_population_count_global_importance_bank	3277	81925	1.3964920179483773	98188.934011960591	482.59209571484041	0.0020721433460669267	True	7339212	34	1		-1			45	24	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r035	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083635	25	37637	0.19533969232404283	48	0.23999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r035/simulation.ms	297e30b50210f0295b96b60712749411bdb564f1b41926f1440d1bbbd0646e02	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r035/completion.json	0c845a61bcd73aac05996701944ce4052e0d067641c3c0cc03b1ff472036c647	exact_present_population_count_global_importance_bank	5037	125925	1.4909437093614528	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8011661	35	1		-1			48	25	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r036	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083636	25	37637	0.19533969232404283	34	0.17000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r036/simulation.ms	7732f6fae7fc98a703166ee4686bcc793af956e59061b1ef9f5a1a7a4fc459a0	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r036/completion.json	1cf1f3c770899b98725792f7e79e2db04e736f493eaad46a8f9160c16f5d017a	exact_present_population_count_global_importance_bank	8659	216475	1.0099219106766899	98188.934011960591	482.59209571484041	0.0020721433460669267	True	521665	36	1		-1			34	16	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r037	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083637	25	37637	0.19533969232404283	48	0.23999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r037/simulation.ms	03b81b136bf07f4bddb8cfbb5d45511503e1525a5aec1a02f53b43b70b381762	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r037/completion.json	716169703ccedd63fcd1e8cb7a6530ba87797fe4825125083189c68fef3e5219	exact_present_population_count_global_importance_bank	13009	325225	1.7937176830278325	98188.934011960591	482.59209571484041	0.0020721433460669267	True	3813104	37	1		-1			48	25	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r038	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083638	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r038/simulation.ms	2848a85d20eef9fe12e3c4380130062eb125b0cb68dd2b3c7d09e5cbfc339a4b	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r038/completion.json	2fc8d8dd0f21af73b5fb3d6741f66694f2ad2de748542dccb7cb090aca0b86fe	exact_present_population_count_global_importance_bank	76314	1907850	3.610501869013504	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9802527	38	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r039	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083639	25	37637	0.19533969232404283	49	0.245	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r039/simulation.ms	de8bf264850b5fa21b8e7fde1adddafb6759cd04f8a0cb355f71a72ad41e039e	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r039/completion.json	8182a29122a29b39ca16a5ae1af817c59558d88313187e5eac8ebcf17f0721b7	exact_present_population_count_global_importance_bank	23224	580600	1.6525737388059412	98188.934011960591	482.59209571484041	0.0020721433460669267	True	1237783	39	1		-1			49	25	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r040	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083640	25	37637	0.19533969232404283	47	0.23499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r040/simulation.ms	e71ab05bd5c2cd9d7f9f8d48dc930ab2f846b0c2f7e2716e729d4618fd1a161a	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r040/completion.json	2797f0181f1acc08fd6ff3edbf8d741acf547fda07e6b081c07c7771e26c4d02	exact_present_population_count_global_importance_bank	40942	1023550	5.4120258252799687	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8565146	40	1		-1			47	25	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r041	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083641	25	37637	0.19533969232404283	35	0.17499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r041/simulation.ms	f04dd23ae4dbb4c96749f03d56d59e43392249c06be89c3ff3bb37f84af7e6aa	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r041/completion.json	9cbe162d7aee1099e472d7bf837edbdd1f120cfc04ca19997ea71965cb69a34d	exact_present_population_count_global_importance_bank	1611	40275	0.69251265643635307	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8668164	41	1		-1			35	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r042	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083642	25	37637	0.19533969232404283	40	0.20000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r042/simulation.ms	a7c59d5a8ed4a03885b41a222766e7aa14971a7467d0d1333c2df056dee2e71d	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r042/completion.json	b364278a824d0d9203ed42454bd15166ff1ac45314ad4591bc0d0ca026bd73a4	exact_present_population_count_global_importance_bank	17052	426300	2.2774211629706738	98188.934011960591	482.59209571484041	0.0020721433460669267	True	3146224	42	1		-1			40	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r043	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083643	25	37637	0.19533969232404283	41	0.20499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r043/simulation.ms	08a24b2abd5c13f03380e20c26a8b1df640b206394fc0d9cd36a2ad801ac6b9a	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r043/completion.json	9d62e6d346d19c7df6490a9963315d76edf45e0e72d80c0f31028b72bfdc00a0	exact_present_population_count_global_importance_bank	15860	396500	6.2828811199486783	98188.934011960591	482.59209571484041	0.0020721433460669267	True	4504780	43	1		-1			41	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r044	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083644	25	37637	0.19533969232404283	35	0.17499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r044/simulation.ms	846f43e9bc7b059ec805ba34ce376093fb92b4ff530889493209c446dc3dae3a	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r044/completion.json	71e9fc5a3f52237f8a6e3294c75247e4bd6896a4616b551d6757170ae7b29eb4	exact_present_population_count_global_importance_bank	2039	50975	3.0830890597623029	98188.934011960591	482.59209571484041	0.0020721433460669267	True	4540727	44	1		-1			35	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r045	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083645	25	37637	0.19533969232404283	30	0.14999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r045/simulation.ms	7fd849724d187aa75454b33b6d4db13587bfac6b09329cded558fa11dbbd494b	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r045/completion.json	b7ed03ce621a6e5886113af3b30f8a7c6e0fb773c76398fb48bdfec53af4ecb9	exact_present_population_count_global_importance_bank	19322	483050	0.56644216200403719	98188.934011960591	482.59209571484041	0.0020721433460669267	True	6181815	45	1		-1			30	14	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083646	25	37637	0.19533969232404283	35	0.17499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r046/simulation.ms	6482a1fa816b94210ba33e24576cdac174a835c5c9106acddae9a8ac84a72591	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r046/completion.json	c6f2578729f8ce328c4adf1466c68d1181db35d780073bb7afd97bd204c1c447	exact_present_population_count_global_importance_bank	11190	279750	3.2684290388528527	98188.934011960591	482.59209571484041	0.0020721433460669267	True	3886835	46	1		-1			35	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083647	25	37637	0.19533969232404283	35	0.17499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r047/simulation.ms	c72a1746294be536d69fdbd4aab0139abce5733c8036aa0403c08f41b66a4a54	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r047/completion.json	ebde4128973e1c9cd5d636628e4664454cf8c0e50770097f1e2cba603ad56f7f	exact_present_population_count_global_importance_bank	5809	145225	3.3891923188840902	98188.934011960591	482.59209571484041	0.0020721433460669267	True	1324980	47	1		-1			35	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083648	25	37637	0.19533969232404283	39	0.19500000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r048/simulation.ms	5c41f96e71c7ec463da59117caadcb6a9b456cc10833e0fa25199a398db4ad8c	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r048/completion.json	a067932ce943a691b6752080670b55e5e54eb7665b8f3baa813a828260648d5c	exact_present_population_count_global_importance_bank	30886	772150	0.3965812689309729	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9645446	48	1		-1			39	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083649	25	37637	0.19533969232404283	27	0.13500000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r049/simulation.ms	8e4e11610a1a7360e7bc02f2d89e2962f9974eaea20506b78747cc62deb8fec7	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r049/completion.json	5b19b92280074f87c85b09964e93786f0631df768b7e1584c813292f984b73b1	exact_present_population_count_global_importance_bank	20267	506675	3.2098028003875019	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9839504	49	1		-1			27	11	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083650	25	37637	0.19533969232404283	38	0.19	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r050/simulation.ms	89ce2da72b398eb2dade5c66973b79d65339e5aaec0a76eec04098dfee096a8f	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r050/completion.json	7b4f2cc72f0ac3d9aea3c96414c4ef6de3e3c69b0a638efb513cae778935028e	exact_present_population_count_global_importance_bank	2617	65425	1.0308931361501781	98188.934011960591	482.59209571484041	0.0020721433460669267	True	6342333	50	1		-1			38	19	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083651	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r051/simulation.ms	887654f6454cf9867994ce45fb2f21475c933db61bfde0c80ef61ca45193231b	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r051/completion.json	4466a1c1ff9e1f89cfca1a7848baa1a8c9427ee1030c7951a63985f6ca2955f4	exact_present_population_count_global_importance_bank	102926	2573150	1.2520418907073037	98188.934011960591	482.59209571484041	0.0020721433460669267	True	3967788	51	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r052	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083652	25	37637	0.19533969232404283	41	0.20499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r052/simulation.ms	bd0f027e597228861bab97660aa309d41159041f62e15cfb7b0d2575904c4b8a	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r052/completion.json	df31c426aeb61e58953ac9efd00e5db769b2c3eacda0d3f1fc6ee03adc08191e	exact_present_population_count_global_importance_bank	18180	454500	0.52975590990389776	98188.934011960591	482.59209571484041	0.0020721433460669267	True	1291838	52	1		-1			41	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r053	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083653	25	37637	0.19533969232404283	38	0.19	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r053/simulation.ms	0e6f19957158a14c533a3bea3786318efcbaa2ceb3be3c5d0038b9efdedce3c7	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r053/completion.json	8450f46e778663d3c198309d8ae40357923ddeeebe5205f4de6aa4294925a97c	exact_present_population_count_global_importance_bank	30739	768475	4.0673120711156248	98188.934011960591	482.59209571484041	0.0020721433460669267	True	7232437	53	1		-1			38	19	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r054	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083654	25	37637	0.19533969232404283	0	0	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r054/simulation.ms	2ec8c562e48dc5228ad17634d02861c1a4f6d3546a0eb021aa141275edc39485	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r054/completion.json	44fcf26526cc7b76ddc99cb2a9b4ec5427faaf7edd505f99aa266ad97abb08a9	exact_present_population_count_global_importance_bank	5538	138450	2.859211517871632	98188.934011960591	482.59209571484041	0.0020721433460669267	True	3986419	54	1		-1			-1	-1	ambiguous_exact_coordinate_collision
eas_neutral_exact_population_af_reverse_bridge_r055	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083655	25	37637	0.19533969232404283	40	0.20000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r055/simulation.ms	55953edf44c22979d27b20a93561507673f2a98b889f178d3a57ed06f6728839	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r055/completion.json	29c1441f3a4407b449ea82becae8bc827a69fc3fc051db0fd24c7b79099d746f	exact_present_population_count_global_importance_bank	5203	130075	1.3305526410057666	98188.934011960591	482.59209571484041	0.0020721433460669267	True	655035	55	1		-1			40	20	unique_exact_focal_site
