demography_id	target_allele_frequency	statistic_scope	metric	statistic	threshold_years	n_neutral	n_folds	fold_sizes	minimum_training_null	maximum_training_null	mean_crossfit_p	fraction_crossfit_p_le_0_05	ks_uniform_p	calibration_note
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.951851851852	0.04	1.57772257374e-130	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.824320987654	0.04	2.14826957355e-69	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.685185185185	0.05	1.09198407221e-33	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.574691358025	0.04	1.3116776459e-09	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.554567901235	0	0.00263004984546	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.618765432099	0	1.6231292218e-15	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.737160493827	0	1.20909626842e-40	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.777777777778	0.04	3.68256533604e-50	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.561604938272	0.04	1.67890526493e-07	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.514320987654	0.07	0.894296360636	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.509382716049	0.05	0.900062251147	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.507037037037	0.04	0.854874181914	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.507530864198	0.06	0.856555378274	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.508271604938	0.05	0.973019450048	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.807654320988	0.03	7.0186832044e-65	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.584320987654	0.04	8.63128719601e-13	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.526543209877	0.04	0.370632025586	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.518148148148	0.05	0.572567657336	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.513703703704	0.06	0.823312932396	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.511358024691	0.06	0.993856313911	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.510617283951	0.07	0.976767214293	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.799135802469	0.04	8.99787306063e-57	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.627037037037	0.03	4.9327378858e-09	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.592222222222	0.04	1.44032920627e-06	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.556049382716	0.01	0.010714691926	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.548024691358	0.04	0.0972263773347	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.533950617284	0.05	0.514274596005	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.536543209877	0.05	0.0343389619584	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.964374178567	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.979060517923	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.976767214293	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.997851664245	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.988953513375	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_overall	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.920227331993	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.727037037037	0.04	8.25240394524e-45	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.997748083783	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506419753086	0.04	0.9635827884	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506419753086	0.04	0.987857902285	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506419753086	0.05	0.979060517923	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.04	0.997293758635	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.05	0.995842356889	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.896790123457	0.05	2.93676142185e-96	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.55950617284	0.05	3.33031004569e-10	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506790123457	0.05	0.997951441697	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506790123457	0.05	0.999406404599	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506666666667	0.05	0.996481153002	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506419753086	0.05	0.912443350693	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506543209877	0.05	0.994922803771	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.55975308642	0.05	1.85733032575e-09	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.05	0.961142074048	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.976767214293	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.05	0.987857902285	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.886869002954	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.821492434881	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.966682208563	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.580617283951	0.04	3.2852900133e-14	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506419753086	0.04	0.995118042621	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.968166106592	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.04	0.974310370278	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.07	0.98220293938	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.07	0.97494012242	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.858228447527	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.525802469136	0.05	0.000555192732801	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506543209877	0.05	0.999290152061	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506790123457	0.04	0.964374178567	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.04	0.994721687442	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506419753086	0.04	0.995842356889	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.05	0.970310508011	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.05	0.93797743956	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.985002287152	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506666666667	0.04	0.998825052862	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.998886475458	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506296296296	0.05	0.999536582707	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_overall	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.507037037037	0.04	0.992888382817	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	1	0	0	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
