seed	position	introgression_frequency	n_hom_introgressed	threshold_years	p_hom_introgressed	p_unconditional
20261896	4425000.0	0.48	21	100000.0	1.0	0.27
20261896	4475000.0	0.415	19	10000.0	0.0	0.0
20261896	4475000.0	0.415	19	20000.0	0.21052631578947367	0.04
20261896	4475000.0	0.415	19	30000.0	0.47368421052631576	0.11
20261896	4475000.0	0.415	19	50000.0	1.0	0.34
20261896	4475000.0	0.415	19	100000.0	1.0	0.34
20261896	4525000.0	0.41	19	10000.0	0.0	0.01
20261896	4525000.0	0.41	19	20000.0	0.21052631578947367	0.06
20261896	4525000.0	0.41	19	30000.0	0.47368421052631576	0.13
20261896	4525000.0	0.41	19	50000.0	1.0	0.31
20261896	4525000.0	0.41	19	100000.0	1.0	0.34
20261896	4575000.0	0.485	18	10000.0	0.0	0.02
20261896	4575000.0	0.485	18	20000.0	0.05555555555555555	0.04
20261896	4575000.0	0.485	18	30000.0	0.16666666666666666	0.08
20261896	4575000.0	0.485	18	50000.0	1.0	0.29
20261896	4575000.0	0.485	18	100000.0	1.0	0.32
20261896	4625000.0	0.38	21	10000.0	0.0	0.01
20261896	4625000.0	0.38	21	20000.0	0.047619047619047616	0.05
20261896	4625000.0	0.38	21	30000.0	0.42857142857142855	0.14
20261896	4625000.0	0.38	21	50000.0	1.0	0.32
20261896	4625000.0	0.38	21	100000.0	1.0	0.45
20261896	4675000.0	0.46	26	10000.0	0.0	0.0
20261896	4675000.0	0.46	26	20000.0	0.11538461538461539	0.05
20261896	4675000.0	0.46	26	30000.0	0.5	0.16
20261896	4675000.0	0.46	26	50000.0	1.0	0.35
20261896	4675000.0	0.46	26	100000.0	1.0	0.44
20261900	6675000.0	0.22	5	10000.0	0.2	0.01
20261900	6675000.0	0.22	5	20000.0	0.2	0.03
20261900	6675000.0	0.22	5	30000.0	0.4	0.05
20261900	6675000.0	0.22	5	50000.0	0.4	0.22
20261900	6675000.0	0.22	5	100000.0	0.4	0.27
20261901	25000.0	0.64	39	10000.0	0.02564102564102564	0.02
20261901	25000.0	0.64	39	20000.0	0.02564102564102564	0.02
20261901	25000.0	0.64	39	30000.0	0.07692307692307693	0.06
20261901	25000.0	0.64	39	50000.0	1.0	0.46
20261901	25000.0	0.64	39	100000.0	1.0	0.48
20261901	75000.0	0.64	35	10000.0	0.02857142857142857	0.02
20261901	75000.0	0.64	35	20000.0	0.05714285714285714	0.03
20261901	75000.0	0.64	35	30000.0	0.11428571428571428	0.06
20261901	75000.0	0.64	35	50000.0	1.0	0.39
20261901	75000.0	0.64	35	100000.0	1.0	0.4
20261901	125000.0	0.885	80	10000.0	0.0	0.0
20261901	125000.0	0.885	80	20000.0	0.0125	0.01
20261901	125000.0	0.885	80	30000.0	0.025	0.03
20261901	125000.0	0.885	80	50000.0	0.5	0.41
20261901	125000.0	0.885	80	100000.0	1.0	0.81
20261901	175000.0	0.7	48	10000.0	0.0	0.0
20261901	175000.0	0.7	48	20000.0	0.0	0.0
20261901	175000.0	0.7	48	30000.0	0.041666666666666664	0.03
20261901	175000.0	0.7	48	50000.0	1.0	0.53
20261901	175000.0	0.7	48	100000.0	1.0	0.53
20261901	225000.0	0.715	51	10000.0	0.0	0.0
20261901	225000.0	0.715	51	20000.0	0.0196078431372549	0.01
20261901	225000.0	0.715	51	30000.0	0.058823529411764705	0.04
20261901	225000.0	0.715	51	50000.0	1.0	0.54
20261901	225000.0	0.715	51	100000.0	1.0	0.54
20261901	275000.0	0.73	55	10000.0	0.0	0.0
20261901	275000.0	0.73	55	20000.0	0.0	0.01
20261901	275000.0	0.73	55	30000.0	0.07272727272727272	0.06
20261901	275000.0	0.73	55	50000.0	1.0	0.59
20261901	275000.0	0.73	55	100000.0	1.0	0.59
20261901	325000.0	0.68	48	10000.0	0.0	0.0
20261901	325000.0	0.68	48	20000.0	0.020833333333333332	0.01
20261901	325000.0	0.68	48	30000.0	0.14583333333333334	0.09
20261901	325000.0	0.68	48	50000.0	1.0	0.51
20261901	325000.0	0.68	48	100000.0	1.0	0.51
20261901	375000.0	0.73	52	10000.0	0.0	0.0
20261901	375000.0	0.73	52	20000.0	0.0	0.0
20261901	375000.0	0.73	52	30000.0	0.057692307692307696	0.04
20261901	375000.0	0.73	52	50000.0	1.0	0.53
20261901	375000.0	0.73	52	100000.0	1.0	0.53
20261901	425000.0	0.69	48	10000.0	0.0	0.0
20261901	425000.0	0.69	48	20000.0	0.0	0.0
20261901	425000.0	0.69	48	30000.0	0.0625	0.04
20261901	425000.0	0.69	48	50000.0	0.9791666666666666	0.48
20261901	425000.0	0.69	48	100000.0	1.0	0.52
20261901	475000.0	0.765	57	10000.0	0.0	0.0
20261901	475000.0	0.765	57	20000.0	0.0	0.0
20261901	475000.0	0.765	57	30000.0	0.14035087719298245	0.08
20261901	475000.0	0.765	57	50000.0	1.0	0.57
20261901	475000.0	0.765	57	100000.0	1.0	0.58
20261901	525000.0	0.785	61	10000.0	0.0	0.0
20261901	525000.0	0.785	61	20000.0	0.0	0.0
20261901	525000.0	0.785	61	30000.0	0.18032786885245902	0.11
20261901	525000.0	0.785	61	50000.0	1.0	0.61
20261901	525000.0	0.785	61	100000.0	1.0	0.61
20261901	575000.0	0.775	59	10000.0	0.0	0.0
20261901	575000.0	0.775	59	20000.0	0.0	0.0
20261901	575000.0	0.775	59	30000.0	0.13559322033898305	0.08
20261901	575000.0	0.775	59	50000.0	0.9661016949152542	0.57
20261901	575000.0	0.775	59	100000.0	1.0	0.59
20261901	625000.0	0.785	61	10000.0	0.0	0.0
20261901	625000.0	0.785	61	20000.0	0.01639344262295082	0.01
20261901	625000.0	0.785	61	30000.0	0.06557377049180328	0.05
20261901	625000.0	0.785	61	50000.0	1.0	0.64
20261901	625000.0	0.785	61	100000.0	1.0	0.64
20261901	675000.0	0.69	47	10000.0	0.0	0.0
20261901	675000.0	0.69	47	20000.0	0.0425531914893617	0.02
20261901	675000.0	0.69	47	30000.0	0.10638297872340426	0.06
20261901	675000.0	0.69	47	50000.0	1.0	0.51
20261901	675000.0	0.69	47	100000.0	1.0	0.52
20261901	725000.0	0.785	63	10000.0	0.0	0.0
20261901	725000.0	0.785	63	20000.0	0.031746031746031744	0.02
20261901	725000.0	0.785	63	30000.0	0.09523809523809523	0.06
20261901	725000.0	0.785	63	50000.0	0.6031746031746031	0.39
20261901	725000.0	0.785	63	100000.0	1.0	0.64
20261901	775000.0	0.835	70	10000.0	0.0	0.0
20261901	775000.0	0.835	70	20000.0	0.02857142857142857	0.02
20261901	775000.0	0.835	70	30000.0	0.1	0.07
20261901	775000.0	0.835	70	50000.0	0.35714285714285715	0.25
20261901	775000.0	0.835	70	100000.0	0.7142857142857143	0.5
20261901	825000.0	0.65	45	10000.0	0.0	0.0
20261901	825000.0	0.65	45	20000.0	0.044444444444444446	0.04
20261901	825000.0	0.65	45	30000.0	0.15555555555555556	0.09
20261901	825000.0	0.65	45	50000.0	0.4222222222222222	0.23
20261901	825000.0	0.65	45	100000.0	0.6222222222222222	0.33
20261901	875000.0	0.555	28	10000.0	0.0	0.0
20261901	875000.0	0.555	28	20000.0	0.07142857142857142	0.04
20261901	875000.0	0.555	28	30000.0	0.10714285714285714	0.06
20261901	875000.0	0.555	28	50000.0	0.5	0.19
20261901	875000.0	0.555	28	100000.0	1.0	0.36
20261901	925000.0	0.48	21	10000.0	0.0	0.0
20261901	925000.0	0.48	21	20000.0	0.09523809523809523	0.03
20261901	925000.0	0.48	21	30000.0	0.19047619047619047	0.06
20261901	925000.0	0.48	21	50000.0	0.5238095238095238	0.17
20261901	925000.0	0.48	21	100000.0	0.5238095238095238	0.24
20261901	1325000.0	0.25	8	10000.0	0.0	0.0
20261901	1325000.0	0.25	8	20000.0	0.0	0.02
20261901	1325000.0	0.25	8	30000.0	0.25	0.08
20261901	1325000.0	0.25	8	50000.0	0.5	0.22
20261901	1325000.0	0.25	8	100000.0	0.5	0.23
20261901	1375000.0	0.25	5	10000.0	0.0	0.0
20261901	1375000.0	0.25	5	20000.0	0.0	0.01
20261901	1375000.0	0.25	5	30000.0	0.0	0.03
20261901	1375000.0	0.25	5	50000.0	0.8	0.16
20261901	1375000.0	0.25	5	100000.0	0.8	0.16
20261901	1425000.0	0.32	11	10000.0	0.0	0.0
20261901	1425000.0	0.32	11	20000.0	0.0	0.0
20261901	1425000.0	0.32	11	30000.0	0.0	0.0
20261901	1425000.0	0.32	11	50000.0	0.9090909090909091	0.2
20261901	1425000.0	0.32	11	100000.0	0.9090909090909091	0.2
20261902	9925000.0	0.23	5	10000.0	0.0	0.0
20261902	9925000.0	0.23	5	20000.0	0.0	0.03
20261902	9925000.0	0.23	5	30000.0	0.2	0.07
20261902	9925000.0	0.23	5	50000.0	0.6	0.32
20261902	9925000.0	0.23	5	100000.0	1.0	0.6
20261903	5425000.0	0.15	6	10000.0	0.16666666666666666	0.01
20261903	5425000.0	0.15	6	20000.0	0.3333333333333333	0.03
20261903	5425000.0	0.15	6	30000.0	1.0	0.11
20261903	5425000.0	0.15	6	50000.0	1.0	0.28
20261903	5425000.0	0.15	6	100000.0	1.0	0.28
20261903	5525000.0	0.25	7	10000.0	0.0	0.01
20261903	5525000.0	0.25	7	20000.0	0.0	0.02
20261903	5525000.0	0.25	7	30000.0	1.0	0.12
20261903	5525000.0	0.25	7	50000.0	1.0	0.22
20261903	5525000.0	0.25	7	100000.0	1.0	0.22
20261903	5575000.0	0.19	7	10000.0	0.0	0.01
20261903	5575000.0	0.19	7	20000.0	0.0	0.02
20261903	5575000.0	0.19	7	30000.0	1.0	0.14
20261903	5575000.0	0.19	7	50000.0	1.0	0.23
20261903	5575000.0	0.19	7	100000.0	1.0	0.35
20261903	5975000.0	0.365	12	10000.0	0.0	0.01
20261903	5975000.0	0.365	12	20000.0	0.0	0.02
20261903	5975000.0	0.365	12	30000.0	1.0	0.15
20261903	5975000.0	0.365	12	50000.0	1.0	0.32
20261903	5975000.0	0.365	12	100000.0	1.0	0.32
20261903	6025000.0	0.285	7	10000.0	0.0	0.01
20261903	6025000.0	0.285	7	20000.0	0.14285714285714285	0.02
20261903	6025000.0	0.285	7	30000.0	1.0	0.12
20261903	6025000.0	0.285	7	50000.0	1.0	0.27
20261903	6025000.0	0.285	7	100000.0	1.0	0.27
20261903	6175000.0	0.265	6	10000.0	0.0	0.01
20261903	6175000.0	0.265	6	20000.0	0.0	0.01
20261903	6175000.0	0.265	6	30000.0	1.0	0.08
20261903	6175000.0	0.265	6	50000.0	1.0	0.22
20261903	6175000.0	0.265	6	100000.0	1.0	0.31
20261903	6225000.0	0.255	5	10000.0	0.0	0.0
20261903	6225000.0	0.255	5	20000.0	0.2	0.02
20261903	6225000.0	0.255	5	30000.0	1.0	0.09
20261903	6225000.0	0.255	5	50000.0	1.0	0.18
20261903	6225000.0	0.255	5	100000.0	1.0	0.26
20261903	6275000.0	0.2	5	10000.0	0.0	0.0
20261903	6275000.0	0.2	5	20000.0	0.0	0.01
20261903	6275000.0	0.2	5	30000.0	1.0	0.11
20261903	6275000.0	0.2	5	50000.0	1.0	0.3
20261903	6275000.0	0.2	5	100000.0	1.0	0.37
20261903	6325000.0	0.205	7	10000.0	0.0	0.0
20261903	6325000.0	0.205	7	20000.0	0.0	0.01
20261903	6325000.0	0.205	7	30000.0	1.0	0.13
20261903	6325000.0	0.205	7	50000.0	1.0	0.29
20261903	6325000.0	0.205	7	100000.0	1.0	0.32
20261903	6375000.0	0.17	5	10000.0	0.2	0.01
20261903	6375000.0	0.17	5	20000.0	0.2	0.03
20261903	6375000.0	0.17	5	30000.0	1.0	0.13
20261903	6375000.0	0.17	5	50000.0	1.0	0.26
20261903	6375000.0	0.17	5	100000.0	1.0	0.31
20261903	6475000.0	0.27	9	10000.0	0.0	0.01
20261903	6475000.0	0.27	9	20000.0	0.0	0.01
20261903	6475000.0	0.27	9	30000.0	1.0	0.14
20261903	6475000.0	0.27	9	50000.0	1.0	0.34
20261903	6475000.0	0.27	9	100000.0	1.0	0.51
20261903	6525000.0	0.25	8	10000.0	0.0	0.01
20261903	6525000.0	0.25	8	20000.0	0.125	0.02
20261903	6525000.0	0.25	8	30000.0	1.0	0.1
20261903	6525000.0	0.25	8	50000.0	1.0	0.3
20261903	6525000.0	0.25	8	100000.0	1.0	0.47
20261903	6675000.0	0.255	7	10000.0	0.0	0.01
20261903	6675000.0	0.255	7	20000.0	0.0	0.02
20261903	6675000.0	0.255	7	30000.0	1.0	0.12
20261903	6675000.0	0.255	7	50000.0	1.0	0.33
20261903	6675000.0	0.255	7	100000.0	1.0	0.35
20261903	6725000.0	0.385	15	10000.0	0.0	0.01
20261903	6725000.0	0.385	15	20000.0	0.0	0.01
20261903	6725000.0	0.385	15	30000.0	1.0	0.18
20261903	6725000.0	0.385	15	50000.0	1.0	0.28
20261903	6725000.0	0.385	15	100000.0	1.0	0.33
20261903	6775000.0	0.315	11	10000.0	0.0	0.01
20261903	6775000.0	0.315	11	20000.0	0.0	0.02
20261903	6775000.0	0.315	11	30000.0	1.0	0.14
20261903	6775000.0	0.315	11	50000.0	1.0	0.25
20261903	6775000.0	0.315	11	100000.0	1.0	0.4
20261903	6825000.0	0.33	13	10000.0	0.0	0.02
20261903	6825000.0	0.33	13	20000.0	0.0	0.02
20261903	6825000.0	0.33	13	30000.0	1.0	0.17
20261903	6825000.0	0.33	13	50000.0	1.0	0.24
20261903	6825000.0	0.33	13	100000.0	1.0	0.24
20261903	6875000.0	0.32	10	10000.0	0.0	0.0
20261903	6875000.0	0.32	10	20000.0	0.0	0.0
20261903	6875000.0	0.32	10	30000.0	1.0	0.13
20261903	6875000.0	0.32	10	50000.0	1.0	0.22
20261903	6875000.0	0.32	10	100000.0	1.0	0.22
20261903	6925000.0	0.3	12	10000.0	0.0	0.0
20261903	6925000.0	0.3	12	20000.0	0.0	0.01
20261903	6925000.0	0.3	12	30000.0	1.0	0.16
20261903	6925000.0	0.3	12	50000.0	1.0	0.26
20261903	6925000.0	0.3	12	100000.0	1.0	0.26
20261903	6975000.0	0.205	7	10000.0	0.0	0.0
20261903	6975000.0	0.205	7	20000.0	0.14285714285714285	0.04
20261903	6975000.0	0.205	7	30000.0	1.0	0.13
20261903	6975000.0	0.205	7	50000.0	1.0	0.33
20261903	6975000.0	0.205	7	100000.0	1.0	0.33
20261905	3575000.0	0.195	6	10000.0	0.0	0.01
20261905	3575000.0	0.195	6	20000.0	0.16666666666666666	0.02
20261905	3575000.0	0.195	6	30000.0	0.5	0.1
20261905	3575000.0	0.195	6	50000.0	1.0	0.37
20261905	3575000.0	0.195	6	100000.0	1.0	0.4
20261905	3775000.0	0.34	10	10000.0	0.0	0.0
20261905	3775000.0	0.34	10	20000.0	0.1	0.01
20261905	3775000.0	0.34	10	30000.0	0.2	0.06
20261905	3775000.0	0.34	10	50000.0	1.0	0.18
20261905	3775000.0	0.34	10	100000.0	1.0	0.18
20261905	3825000.0	0.38	16	10000.0	0.0	0.0
20261905	3825000.0	0.38	16	20000.0	0.0625	0.01
20261905	3825000.0	0.38	16	30000.0	0.1875	0.04
20261905	3825000.0	0.38	16	50000.0	1.0	0.24
20261905	3825000.0	0.38	16	100000.0	1.0	0.29
20261905	3875000.0	0.265	7	10000.0	0.0	0.0
20261905	3875000.0	0.265	7	20000.0	0.0	0.0
20261905	3875000.0	0.265	7	30000.0	0.14285714285714285	0.04
20261905	3875000.0	0.265	7	50000.0	1.0	0.19
20261905	3875000.0	0.265	7	100000.0	1.0	0.31
20261905	3925000.0	0.48	20	10000.0	0.0	0.0
20261905	3925000.0	0.48	20	20000.0	0.0	0.01
20261905	3925000.0	0.48	20	30000.0	0.05	0.02
20261905	3925000.0	0.48	20	50000.0	1.0	0.26
20261905	3925000.0	0.48	20	100000.0	1.0	0.26
20261905	3975000.0	0.545	28	10000.0	0.0	0.0
20261905	3975000.0	0.545	28	20000.0	0.07142857142857142	0.02
20261905	3975000.0	0.545	28	30000.0	0.14285714285714285	0.05
20261905	3975000.0	0.545	28	50000.0	1.0	0.31
20261905	3975000.0	0.545	28	100000.0	1.0	0.31
20261905	4025000.0	0.465	21	10000.0	0.0	0.0
20261905	4025000.0	0.465	21	20000.0	0.09523809523809523	0.02
20261905	4025000.0	0.465	21	30000.0	0.19047619047619047	0.06
20261905	4025000.0	0.465	21	50000.0	1.0	0.27
20261905	4025000.0	0.465	21	100000.0	1.0	0.27
20261905	4075000.0	0.31	11	10000.0	0.0	0.0
20261905	4075000.0	0.31	11	20000.0	0.09090909090909091	0.03
20261905	4075000.0	0.31	11	30000.0	0.18181818181818182	0.06
20261905	4075000.0	0.31	11	50000.0	1.0	0.21
20261905	4075000.0	0.31	11	100000.0	1.0	0.23
20261905	4125000.0	0.34	16	10000.0	0.0	0.0
20261905	4125000.0	0.34	16	20000.0	0.125	0.02
20261905	4125000.0	0.34	16	30000.0	0.1875	0.04
20261905	4125000.0	0.34	16	50000.0	1.0	0.22
20261905	4125000.0	0.34	16	100000.0	1.0	0.25
20261905	4175000.0	0.61	37	10000.0	0.0	0.0
20261905	4175000.0	0.61	37	20000.0	0.05405405405405406	0.02
20261905	4175000.0	0.61	37	30000.0	0.05405405405405406	0.02
20261905	4175000.0	0.61	37	50000.0	1.0	0.38
20261905	4175000.0	0.61	37	100000.0	1.0	0.38
20261905	4225000.0	0.57	30	10000.0	0.0	0.0
20261905	4225000.0	0.57	30	20000.0	0.1	0.03
20261905	4225000.0	0.57	30	30000.0	0.16666666666666666	0.06
20261905	4225000.0	0.57	30	50000.0	1.0	0.34
20261905	4225000.0	0.57	30	100000.0	1.0	0.35
20261905	4275000.0	0.38	11	10000.0	0.0	0.0
20261905	4275000.0	0.38	11	20000.0	0.09090909090909091	0.02
20261905	4275000.0	0.38	11	30000.0	0.18181818181818182	0.04
20261905	4275000.0	0.38	11	50000.0	1.0	0.17
20261905	4275000.0	0.38	11	100000.0	1.0	0.17
20261905	4375000.0	0.38	14	10000.0	0.0	0.0
20261905	4375000.0	0.38	14	20000.0	0.0	0.01
20261905	4375000.0	0.38	14	30000.0	0.07142857142857142	0.02
20261905	4375000.0	0.38	14	50000.0	1.0	0.22
20261905	4375000.0	0.38	14	100000.0	1.0	0.24
20261905	4425000.0	0.365	14	10000.0	0.0	0.0
20261905	4425000.0	0.365	14	20000.0	0.0	0.0
20261905	4425000.0	0.365	14	30000.0	0.14285714285714285	0.04
20261905	4425000.0	0.365	14	50000.0	1.0	0.26
20261905	4425000.0	0.365	14	100000.0	1.0	0.27
20261905	4625000.0	0.27	8	10000.0	0.0	0.0
20261905	4625000.0	0.27	8	20000.0	0.0	0.0
20261905	4625000.0	0.27	8	30000.0	0.25	0.05
20261905	4625000.0	0.27	8	50000.0	0.875	0.24
20261905	4625000.0	0.27	8	100000.0	0.875	0.24
20261905	4675000.0	0.23	5	10000.0	0.0	0.0
20261905	4675000.0	0.23	5	20000.0	0.0	0.0
20261905	4675000.0	0.23	5	30000.0	0.4	0.12
20261905	4675000.0	0.23	5	50000.0	1.0	0.23
20261905	4675000.0	0.23	5	100000.0	1.0	0.32
20261905	4725000.0	0.255	7	10000.0	0.0	0.0
20261905	4725000.0	0.255	7	20000.0	0.0	0.0
20261905	4725000.0	0.255	7	30000.0	0.14285714285714285	0.11
20261905	4725000.0	0.255	7	50000.0	0.7142857142857143	0.26
20261905	4725000.0	0.255	7	100000.0	1.0	0.38
20261905	4775000.0	0.345	11	10000.0	0.0	0.0
20261905	4775000.0	0.345	11	20000.0	0.09090909090909091	0.01
20261905	4775000.0	0.345	11	30000.0	0.18181818181818182	0.05
20261905	4775000.0	0.345	11	50000.0	0.8181818181818182	0.23
20261905	4775000.0	0.345	11	100000.0	1.0	0.5
20261905	4825000.0	0.475	26	10000.0	0.0	0.0
20261905	4825000.0	0.475	26	20000.0	0.07692307692307693	0.02
20261905	4825000.0	0.475	26	30000.0	0.11538461538461539	0.07
20261905	4825000.0	0.475	26	50000.0	0.9615384615384616	0.41
20261905	4825000.0	0.475	26	100000.0	1.0	0.57
20261905	4875000.0	0.445	20	10000.0	0.05	0.01
20261905	4875000.0	0.445	20	20000.0	0.15	0.03
20261905	4875000.0	0.445	20	30000.0	0.15	0.07
20261905	4875000.0	0.445	20	50000.0	0.95	0.26
20261905	4875000.0	0.445	20	100000.0	1.0	0.42
20261905	4925000.0	0.525	26	10000.0	0.038461538461538464	0.01
20261905	4925000.0	0.525	26	20000.0	0.07692307692307693	0.03
20261905	4925000.0	0.525	26	30000.0	0.11538461538461539	0.08
20261905	4925000.0	0.525	26	50000.0	1.0	0.33
20261905	4925000.0	0.525	26	100000.0	1.0	0.33
20261905	4975000.0	0.47	24	10000.0	0.041666666666666664	0.01
20261905	4975000.0	0.47	24	20000.0	0.08333333333333333	0.03
20261905	4975000.0	0.47	24	30000.0	0.125	0.08
20261905	4975000.0	0.47	24	50000.0	1.0	0.32
20261905	4975000.0	0.47	24	100000.0	1.0	0.32
20261905	5025000.0	0.36	12	10000.0	0.08333333333333333	0.01
20261905	5025000.0	0.36	12	20000.0	0.16666666666666666	0.04
20261905	5025000.0	0.36	12	30000.0	0.25	0.1
20261905	5025000.0	0.36	12	50000.0	1.0	0.26
20261905	5025000.0	0.36	12	100000.0	1.0	0.26
20261905	5475000.0	0.205	5	10000.0	0.0	0.01
20261905	5475000.0	0.205	5	20000.0	0.0	0.01
20261905	5475000.0	0.205	5	30000.0	0.6	0.08
20261905	5475000.0	0.205	5	50000.0	1.0	0.22
20261905	5475000.0	0.205	5	100000.0	1.0	0.39
20261905	9775000.0	0.125	5	10000.0	0.0	0.01
20261905	9775000.0	0.125	5	20000.0	0.4	0.06
20261905	9775000.0	0.125	5	30000.0	0.4	0.07
20261905	9775000.0	0.125	5	50000.0	0.8	0.36
20261905	9775000.0	0.125	5	100000.0	0.8	0.57
20261906	8525000.0	0.33	8	10000.0	0.0	0.0
20261906	8525000.0	0.33	8	20000.0	0.0	0.0
20261906	8525000.0	0.33	8	30000.0	0.125	0.02
20261906	8525000.0	0.33	8	50000.0	0.875	0.25
20261906	8525000.0	0.33	8	100000.0	0.875	0.27
20261906	8825000.0	0.335	11	10000.0	0.0	0.02
20261906	8825000.0	0.335	11	20000.0	0.09090909090909091	0.04
20261906	8825000.0	0.335	11	30000.0	0.18181818181818182	0.05
20261906	8825000.0	0.335	11	50000.0	1.0	0.26
20261906	8825000.0	0.335	11	100000.0	1.0	0.26
20261906	8875000.0	0.34	15	10000.0	0.06666666666666667	0.01
20261906	8875000.0	0.34	15	20000.0	0.06666666666666667	0.02
20261906	8875000.0	0.34	15	30000.0	0.26666666666666666	0.07
20261906	8875000.0	0.34	15	50000.0	0.9333333333333333	0.28
20261906	8875000.0	0.34	15	100000.0	0.9333333333333333	0.28
20261906	8925000.0	0.29	11	10000.0	0.09090909090909091	0.01
20261906	8925000.0	0.29	11	20000.0	0.09090909090909091	0.01
20261906	8925000.0	0.29	11	30000.0	0.2727272727272727	0.04
20261906	8925000.0	0.29	11	50000.0	1.0	0.24
20261906	8925000.0	0.29	11	100000.0	1.0	0.29
20261906	8975000.0	0.22	7	10000.0	0.14285714285714285	0.01
20261906	8975000.0	0.22	7	20000.0	0.14285714285714285	0.01
20261906	8975000.0	0.22	7	30000.0	0.2857142857142857	0.02
20261906	8975000.0	0.22	7	50000.0	1.0	0.2
20261906	8975000.0	0.22	7	100000.0	1.0	0.26
20261906	9025000.0	0.235	5	10000.0	0.0	0.01
20261906	9025000.0	0.235	5	20000.0	0.0	0.01
20261906	9025000.0	0.235	5	30000.0	0.2	0.02
20261906	9025000.0	0.235	5	50000.0	0.4	0.18
20261906	9025000.0	0.235	5	100000.0	1.0	0.21
20261906	9525000.0	0.22	6	10000.0	0.0	0.0
20261906	9525000.0	0.22	6	20000.0	0.0	0.0
20261906	9525000.0	0.22	6	30000.0	0.3333333333333333	0.03
20261906	9525000.0	0.22	6	50000.0	0.3333333333333333	0.2
20261906	9525000.0	0.22	6	100000.0	0.3333333333333333	0.2
20261906	9575000.0	0.28	8	10000.0	0.0	0.0
20261906	9575000.0	0.28	8	20000.0	0.0	0.01
20261906	9575000.0	0.28	8	30000.0	0.75	0.09
20261906	9575000.0	0.28	8	50000.0	0.75	0.26
20261906	9575000.0	0.28	8	100000.0	0.75	0.26
20261907	2275000.0	0.215	5	10000.0	0.0	0.0
20261907	2275000.0	0.215	5	20000.0	0.0	0.03
20261907	2275000.0	0.215	5	30000.0	0.2	0.06
20261907	2275000.0	0.215	5	50000.0	1.0	0.22
20261907	2275000.0	0.215	5	100000.0	1.0	0.25
20261907	2325000.0	0.22	6	10000.0	0.0	0.0
20261907	2325000.0	0.22	6	20000.0	0.0	0.03
20261907	2325000.0	0.22	6	30000.0	0.16666666666666666	0.08
20261907	2325000.0	0.22	6	50000.0	1.0	0.27
20261907	2325000.0	0.22	6	100000.0	1.0	0.31
20261907	4675000.0	0.215	5	10000.0	0.0	0.02
20261907	4675000.0	0.215	5	20000.0	0.2	0.06
20261907	4675000.0	0.215	5	30000.0	0.8	0.12
20261907	4675000.0	0.215	5	50000.0	0.8	0.17
20261907	4675000.0	0.215	5	100000.0	0.8	0.38
20261910	3575000.0	0.28	6	10000.0	0.0	0.0
20261910	3575000.0	0.28	6	20000.0	0.0	0.01
20261910	3575000.0	0.28	6	30000.0	0.16666666666666666	0.04
20261910	3575000.0	0.28	6	50000.0	1.0	0.33
20261910	3575000.0	0.28	6	100000.0	1.0	0.42
20261913	7575000.0	0.2	5	10000.0	0.0	0.0
20261913	7575000.0	0.2	5	20000.0	0.2	0.05
20261913	7575000.0	0.2	5	30000.0	0.2	0.16
20261913	7575000.0	0.2	5	50000.0	0.8	0.27
20261913	7575000.0	0.2	5	100000.0	0.8	0.27
20261913	7825000.0	0.265	9	10000.0	0.0	0.0
20261913	7825000.0	0.265	9	20000.0	0.0	0.03
20261913	7825000.0	0.265	9	30000.0	0.0	0.06
20261913	7825000.0	0.265	9	50000.0	0.4444444444444444	0.2
20261913	7825000.0	0.265	9	100000.0	0.8888888888888888	0.24
20261913	7875000.0	0.37	15	10000.0	0.0	0.0
20261913	7875000.0	0.37	15	20000.0	0.13333333333333333	0.03
20261913	7875000.0	0.37	15	30000.0	0.4666666666666667	0.17
20261913	7875000.0	0.37	15	50000.0	1.0	0.28
20261913	7875000.0	0.37	15	100000.0	1.0	0.28
20261913	7925000.0	0.265	8	10000.0	0.0	0.0
20261913	7925000.0	0.265	8	20000.0	0.125	0.02
20261913	7925000.0	0.265	8	30000.0	0.625	0.16
20261913	7925000.0	0.265	8	50000.0	1.0	0.25
20261913	7925000.0	0.265	8	100000.0	1.0	0.33
20261913	8225000.0	0.385	13	10000.0	0.0	0.0
20261913	8225000.0	0.385	13	20000.0	0.07692307692307693	0.01
20261913	8225000.0	0.385	13	30000.0	0.07692307692307693	0.07
20261913	8225000.0	0.385	13	50000.0	1.0	0.28
20261913	8225000.0	0.385	13	100000.0	1.0	0.28
20261913	8275000.0	0.445	21	10000.0	0.0	0.0
20261913	8275000.0	0.445	21	20000.0	0.0	0.0
20261913	8275000.0	0.445	21	30000.0	0.0	0.02
20261913	8275000.0	0.445	21	50000.0	1.0	0.26
20261913	8275000.0	0.445	21	100000.0	1.0	0.26
20261913	8325000.0	0.485	29	10000.0	0.0	0.0
20261913	8325000.0	0.485	29	20000.0	0.0	0.02
20261913	8325000.0	0.485	29	30000.0	0.034482758620689655	0.04
20261913	8325000.0	0.485	29	50000.0	1.0	0.43
20261913	8325000.0	0.485	29	100000.0	1.0	0.43
20261913	8375000.0	0.4	15	10000.0	0.0	0.01
20261913	8375000.0	0.4	15	20000.0	0.06666666666666667	0.03
20261913	8375000.0	0.4	15	30000.0	0.3333333333333333	0.09
20261913	8375000.0	0.4	15	50000.0	0.8666666666666667	0.26
