position_0based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	selection_coefficient	replicate
5040000.0	2000	0.008	25209.939217536852	0.0	6
5041000.0	2000	0.008	25353.95177899398	0.0	6
5042000.0	2000	0.008	25333.823655838798	0.0	6
5043000.0	2000	0.008	25253.199206446923	0.0	6
5044000.0	2000	0.008	25110.739626370178	0.0	6
5045000.0	2000	0.008	25421.79180792291	0.0	6
5046000.0	2000	0.008	20156.2569091148	0.0	6
5047000.0	2000	0.008	20373.951847800097	0.0	6
5048000.0	2000	0.008	41378.76437374847	0.0	6
5049000.0	2000	0.008	44845.37285675332	0.0	6
5050000.0	2000	0.008	41632.4798520763	0.0	6
5100000.0	2000	0.007	10917.070888077333	0.0	6
5150000.0	2000	0.0065	14896.804385582234	0.0	6
5200000.0	2000	0.007	9974.51605384251	0.0	6
5250000.0	2000	0.007	12379.335149974719	0.0	6
5300000.0	2000	0.009	26391.655056052394	0.0	6
5350000.0	2000	0.0085	12054.898629072923	0.0	6
5400000.0	2000	0.009	17841.046515191087	0.0	6
5450000.0	2000	0.01	15892.734168005793	0.0	6
5500000.0	2000	0.01	22515.51577966656	0.0	6
5550000.0	2000	0.0095	20237.325625750233	0.0	6
5600000.0	2000	0.0105	63939.4599087157	0.0	6
5650000.0	2000	0.01	19646.4102079074	0.0	6
5700000.0	2000	0.01	10696.467740957323	0.0	6
5750000.0	2000	0.009	38498.595018703774	0.0	6
5800000.0	2000	0.0085	16920.64205033261	0.0	6
5850000.0	2000	0.007	13200.841219370666	0.0	6
5900000.0	2000	0.0075	18099.375702692083	0.0	6
5950000.0	2000	0.0075	11445.712920211146	0.0	6
6000000.0	2000	0.008	17064.242148320005	0.0	6
6050000.0	2000	0.0085	40022.487077747064	0.0	6
6100000.0	2000	0.0115	10429.8255196361	0.0	6
6150000.0	2000	0.0095	18312.225816583454	0.0	6
6200000.0	2000	0.009	23600.87566307768	0.0	6
6250000.0	2000	0.0095	14624.130690313174	0.0	6
6300000.0	2000	0.0105	28856.05570650201	0.0	6
6350000.0	2000	0.0115	36580.272978281064	0.0	6
6400000.0	2000	0.012	12967.894402240288	0.0	6
6450000.0	2000	0.012	18271.994709811876	0.0	6
6500000.0	2000	0.01	17711.58971922118	0.0	6
6550000.0	2000	0.009	11791.495008315756	0.0	6
6600000.0	2000	0.0085	9459.455063099824	0.0	6
6650000.0	2000	0.008	13158.115026074782	0.0	6
6700000.0	2000	0.0065	19617.026425689673	0.0	6
6750000.0	2000	0.006	7965.711944709866	0.0	6
6800000.0	2000	0.0055	20778.594450183784	0.0	6
6850000.0	2000	0.0055	19414.458248598592	0.0	6
6900000.0	2000	0.005	33216.128510898365	0.0	6
6950000.0	2000	0.005	18590.87804522968	0.0	6
7000000.0	2000	0.005	10967.476917413458	0.0	6
7050000.0	2000	0.005	16367.587482526857	0.0	6
7100000.0	2000	0.0055	11206.319220205321	0.0	6
7150000.0	2000	0.0055	32204.21918172115	0.0	6
7200000.0	2000	0.0065	17099.7612985741	0.0	6
7250000.0	2000	0.007	51386.77109317696	0.0	6
7300000.0	2000	0.0075	12197.06736554439	0.0	6
7350000.0	2000	0.007	35467.882529115916	0.0	6
7400000.0	2000	0.0065	8787.851264630237	0.0	6
7450000.0	2000	0.0065	44713.956215554535	0.0	6
7500000.0	2000	0.0065	36115.40758661245	0.0	6
7550000.0	2000	0.006	18415.12725683342	0.0	6
7600000.0	2000	0.0065	16413.58376274157	0.0	6
7650000.0	2000	0.0065	27903.906284110682	0.0	6
7700000.0	2000	0.0065	18843.335616921097	0.0	6
7750000.0	2000	0.0055	16649.516985000857	0.0	6
7800000.0	2000	0.0055	17149.321428382507	0.0	6
7850000.0	2000	0.006	13333.80318601713	0.0	6
7900000.0	2000	0.0065	12389.346933521561	0.0	6
7950000.0	2000	0.0075	17676.950241533617	0.0	6
8000000.0	2000	0.0065	10688.829220155556	0.0	6
8050000.0	2000	0.0055	13032.16781809758	0.0	6
8100000.0	2000	0.0055	25303.94617346212	0.0	6
8150000.0	2000	0.006	16894.450889093212	0.0	6
8200000.0	2000	0.0065	8481.10276991816	0.0	6
8250000.0	2000	0.006	12826.839698569365	0.0	6
8300000.0	2000	0.0055	9091.973474857356	0.0	6
8350000.0	2000	0.0065	20812.85207491972	0.0	6
8400000.0	2000	0.007	14247.85099285262	0.0	6
8450000.0	2000	0.0075	20056.960273873872	0.0	6
8500000.0	2000	0.008	15925.7640585344	0.0	6
8550000.0	2000	0.0065	39854.98616380253	0.0	6
8600000.0	2000	0.008	9209.96533181163	0.0	6
8650000.0	2000	0.0065	8394.275488489826	0.0	6
8700000.0	2000	0.0065	13685.549322908319	0.0	6
8750000.0	2000	0.007	13983.358171065427	0.0	6
8800000.0	2000	0.008	41079.58550943791	0.0	6
8850000.0	2000	0.007	22964.226447540437	0.0	6
8900000.0	2000	0.007	19978.628306286544	0.0	6
8950000.0	2000	0.007	16138.42188092668	0.0	6
9000000.0	2000	0.008	22033.724513035373	0.0	6
9050000.0	2000	0.0085	15000.998322530797	0.0	6
9100000.0	2000	0.01	9755.193319796213	0.0	6
9150000.0	2000	0.0095	41442.65362727712	0.0	6
9200000.0	2000	0.0095	39014.659698156276	0.0	6
9250000.0	2000	0.01	17044.300194782907	0.0	6
9300000.0	2000	0.01	9904.04925602201	0.0	6
9350000.0	2000	0.01	22376.24019744287	0.0	6
9400000.0	2000	0.0095	10748.226428859323	0.0	6
9450000.0	2000	0.0095	12659.324491790385	0.0	6
9500000.0	2000	0.0105	22352.503599760592	0.0	6
9550000.0	2000	0.0095	11496.469017184123	0.0	6
9600000.0	2000	0.0095	21274.345491605556	0.0	6
9650000.0	2000	0.008	16645.595616260853	0.0	6
9700000.0	2000	0.008	43259.11161377247	0.0	6
9750000.0	2000	0.0085	21684.61015029689	0.0	6
9800000.0	2000	0.0065	51531.139614983884	0.0	6
9850000.0	2000	0.0065	15442.261600696987	0.0	6
9900000.0	2000	0.006	11254.242681692465	0.0	6
9950000.0	2000	0.006	14410.193818580588	0.0	6
0.0	2000	0.0095	17162.983423662256	0.0	7
50000.0	2000	0.009	12526.03188029085	0.0	7
100000.0	2000	0.01	23354.278037768585	0.0	7
150000.0	2000	0.011	31992.07020258794	0.0	7
200000.0	2000	0.01	16971.892130141918	0.0	7
250000.0	2000	0.0105	10154.236416999183	0.0	7
300000.0	2000	0.0125	20154.12291012735	0.0	7
350000.0	2000	0.0115	24103.465392256272	0.0	7
400000.0	2000	0.011	22589.5766545524	0.0	7
450000.0	2000	0.0105	14209.567907402303	0.0	7
500000.0	2000	0.01	15318.65951479804	0.0	7
550000.0	2000	0.0105	37782.09918244782	0.0	7
600000.0	2000	0.0105	10010.322655105609	0.0	7
650000.0	2000	0.01	31872.516880435032	0.0	7
700000.0	2000	0.0075	32532.709315371052	0.0	7
750000.0	2000	0.0065	34794.927394486076	0.0	7
800000.0	2000	0.0065	17528.74790225287	0.0	7
850000.0	2000	0.007	14100.184137358465	0.0	7
900000.0	2000	0.008	28236.841685226853	0.0	7
950000.0	2000	0.009	14357.695560107011	0.0	7
1000000.0	2000	0.0095	9934.064130769719	0.0	7
1050000.0	2000	0.009	16949.378719253677	0.0	7
1100000.0	2000	0.008	29428.458794371356	0.0	7
1150000.0	2000	0.0085	10848.399891961084	0.0	7
1200000.0	2000	0.01	14450.883164105951	0.0	7
1250000.0	2000	0.0095	21080.924193886985	0.0	7
1300000.0	2000	0.009	21422.13257579747	0.0	7
1350000.0	2000	0.0085	16846.83600210214	0.0	7
1400000.0	2000	0.0105	14010.972736058806	0.0	7
1450000.0	2000	0.0105	32040.138937023865	0.0	7
1500000.0	2000	0.0105	19579.5295635469	0.0	7
1550000.0	2000	0.01	12589.35115449512	0.0	7
1600000.0	2000	0.0085	10431.556130338948	0.0	7
1650000.0	2000	0.008	19811.59519748033	0.0	7
1700000.0	2000	0.0085	11830.219532558773	0.0	7
1750000.0	2000	0.008	27250.518571163546	0.0	7
1800000.0	2000	0.0085	9560.76477613582	0.0	7
1850000.0	2000	0.0095	22101.661933445193	0.0	7
1900000.0	2000	0.0105	16396.84182725017	0.0	7
1950000.0	2000	0.01	12424.866550861861	0.0	7
2000000.0	2000	0.011	15653.874343185224	0.0	7
2050000.0	2000	0.011	9408.296430110206	0.0	7
2100000.0	2000	0.0125	19502.80989204166	0.0	7
2150000.0	2000	0.0125	21113.464088694007	0.0	7
2200000.0	2000	0.0145	18415.089435067504	0.0	7
2250000.0	2000	0.0145	16141.446831844847	0.0	7
2300000.0	2000	0.014	27089.236396368688	0.0	7
2350000.0	2000	0.0135	18888.32483287473	0.0	7
2400000.0	2000	0.0125	10854.201702390052	0.0	7
2450000.0	2000	0.0125	18439.3631680881	0.0	7
2500000.0	2000	0.012	20082.204008371704	0.0	7
2550000.0	2000	0.011	22164.717193875484	0.0	7
2600000.0	2000	0.012	10133.648752230782	0.0	7
2650000.0	2000	0.0125	22737.73834358286	0.0	7
2700000.0	2000	0.012	10131.788316443004	0.0	7
2750000.0	2000	0.0105	27564.10988035829	0.0	7
2800000.0	2000	0.01	12934.99366557883	0.0	7
2850000.0	2000	0.011	42497.352820740045	0.0	7
2900000.0	2000	0.012	14507.356373903936	0.0	7
2950000.0	2000	0.0125	28558.242452280192	0.0	7
3000000.0	2000	0.0125	10927.046704026328	0.0	7
3050000.0	2000	0.0115	23826.733229761532	0.0	7
3100000.0	2000	0.011	19565.447399798184	0.0	7
3150000.0	2000	0.0115	10801.610644975759	0.0	7
3200000.0	2000	0.011	19319.019871822074	0.0	7
3250000.0	2000	0.01	15628.657871076266	0.0	7
3300000.0	2000	0.0095	23459.152858494894	0.0	7
3350000.0	2000	0.01	19481.727277173988	0.0	7
3400000.0	2000	0.0095	16140.173137644711	0.0	7
3450000.0	2000	0.011	21958.550769442416	0.0	7
3500000.0	2000	0.0095	18630.727258712624	0.0	7
3550000.0	2000	0.0125	24611.530023621646	0.0	7
3600000.0	2000	0.0125	8270.401110663743	0.0	7
3650000.0	2000	0.0135	24175.1007801287	0.0	7
3700000.0	2000	0.0135	10963.247370564255	0.0	7
3750000.0	2000	0.0135	27270.65785981089	0.0	7
3800000.0	2000	0.0145	17369.14499555354	0.0	7
3850000.0	2000	0.0145	6514.880272152821	0.0	7
3900000.0	2000	0.0125	10500.337315560802	0.0	7
3950000.0	2000	0.0115	17226.853716508773	0.0	7
4000000.0	2000	0.012	16444.824590303033	0.0	7
4050000.0	2000	0.013	28467.958640103356	0.0	7
4100000.0	2000	0.0145	14151.740563986536	0.0	7
4150000.0	2000	0.0135	15933.544083745799	0.0	7
4200000.0	2000	0.013	33080.96258420117	0.0	7
4250000.0	2000	0.012	17969.874522090173	0.0	7
4300000.0	2000	0.0115	64586.22873004047	0.0	7
4350000.0	2000	0.013	13671.695269731961	0.0	7
4400000.0	2000	0.013	13574.017480163053	0.0	7
4450000.0	2000	0.013	24447.82036038435	0.0	7
4500000.0	2000	0.013	18360.88969603902	0.0	7
4550000.0	2000	0.0135	14712.07240617945	0.0	7
4600000.0	2000	0.0125	19852.832131912397	0.0	7
4650000.0	2000	0.012	17609.319695828923	0.0	7
4700000.0	2000	0.0095	13150.807013789094	0.0	7
4750000.0	2000	0.0095	29827.4448621946	0.0	7
4800000.0	2000	0.0105	20462.835108244853	0.0	7
4850000.0	2000	0.0095	10531.513931032054	0.0	7
4900000.0	2000	0.009	13756.28691499153	0.0	7
4950000.0	2000	0.01	19930.85127743632	0.0	7
4951000.0	2000	0.01	15609.250410315588	0.0	7
4952000.0	2000	0.01	15576.204930870357	0.0	7
4953000.0	2000	0.01	15584.18656423331	0.0	7
4954000.0	2000	0.01	14928.42199769168	0.0	7
4955000.0	2000	0.01	14953.351777119391	0.0	7
4956000.0	2000	0.01	15176.493661041173	0.0	7
4957000.0	2000	0.0095	15181.813960979138	0.0	7
4958000.0	2000	0.0095	14689.780643297147	0.0	7
4959000.0	2000	0.0095	14723.315423709231	0.0	7
4960000.0	2000	0.0095	14723.315423709231	0.0	7
4961000.0	2000	0.0105	14690.150067352994	0.0	7
4962000.0	2000	0.0105	15021.42057444797	0.0	7
4963000.0	2000	0.0105	15027.449406099116	0.0	7
4964000.0	2000	0.0105	14507.206868378147	0.0	7
4965000.0	2000	0.011	14142.60293688301	0.0	7
4966000.0	2000	0.011	13922.614195444234	0.0	7
4967000.0	2000	0.011	13604.233961030302	0.0	7
4968000.0	2000	0.011	13510.667995364416	0.0	7
4969000.0	2000	0.011	13575.888536080338	0.0	7
4970000.0	2000	0.011	13575.888536080338	0.0	7
4971000.0	2000	0.011	14631.635577276518	0.0	7
4972000.0	2000	0.011	14590.153342765816	0.0	7
4973000.0	2000	0.011	14524.458625276762	0.0	7
4974000.0	2000	0.011	14524.458625276762	0.0	7
4975000.0	2000	0.011	14586.82041552361	0.0	7
4976000.0	2000	0.011	14449.781216000116	0.0	7
4977000.0	2000	0.011	12772.16309274961	0.0	7
4978000.0	2000	0.011	26342.483994285598	0.0	7
4979000.0	2000	0.011	25414.986871225767	0.0	7
4980000.0	2000	0.011	24403.153760988967	0.0	7
4981000.0	2000	0.011	24156.636932793674	0.0	7
4982000.0	2000	0.011	23642.140635406096	0.0	7
4983000.0	2000	0.011	23768.67325296349	0.0	7
4984000.0	2000	0.011	23768.67325296349	0.0	7
4985000.0	2000	0.011	12605.28034805873	0.0	7
4986000.0	2000	0.011	13659.359232175713	0.0	7
4987000.0	2000	0.011	12989.524160280991	0.0	7
4988000.0	2000	0.011	12998.346323866597	0.0	7
4989000.0	2000	0.0115	12985.334686750051	0.0	7
4990000.0	2000	0.0115	12985.334686750051	0.0	7
4991000.0	2000	0.0115	12997.363164437758	0.0	7
4992000.0	2000	0.0115	13747.249950582604	0.0	7
4993000.0	2000	0.0115	14160.01806942063	0.0	7
4994000.0	2000	0.0115	14200.706583732708	0.0	7
4995000.0	2000	0.0115	14210.897791452217	0.0	7
4996000.0	2000	0.0115	11434.479526118315	0.0	7
4997000.0	2000	0.012	11455.73075603573	0.0	7
4998000.0	2000	0.012	11455.73075603573	0.0	7
4999000.0	2000	0.012	11455.73075603573	0.0	7
5000000.0	2000	0.012	11455.73075603573	0.0	7
5001000.0	2000	0.012	11551.357114071016	0.0	7
5002000.0	2000	0.012	12187.322783266052	0.0	7
5003000.0	2000	0.012	12191.730748217735	0.0	7
5004000.0	2000	0.012	12806.44405918229	0.0	7
5005000.0	2000	0.012	12806.44405918229	0.0	7
5006000.0	2000	0.012	13033.987507550111	0.0	7
5007000.0	2000	0.012	13098.93102081048	0.0	7
5008000.0	2000	0.012	22366.541792004373	0.0	7
5009000.0	2000	0.012	22421.263942331025	0.0	7
5010000.0	2000	0.012	22338.879481246353	0.0	7
5011000.0	2000	0.012	22359.241276389123	0.0	7
5012000.0	2000	0.012	15204.926350179949	0.0	7
5013000.0	2000	0.0115	11721.347614968692	0.0	7
5014000.0	2000	0.0115	11686.064083363392	0.0	7
5015000.0	2000	0.0115	11547.681298215777	0.0	7
5016000.0	2000	0.0115	11554.079889990762	0.0	7
5017000.0	2000	0.0115	11770.28634822096	0.0	7
5018000.0	2000	0.0115	11770.28634822096	0.0	7
5019000.0	2000	0.012	11941.096362391547	0.0	7
5020000.0	2000	0.012	31816.13686559999	0.0	7
5021000.0	2000	0.012	32519.720573049053	0.0	7
5022000.0	2000	0.012	32438.813110102503	0.0	7
5023000.0	2000	0.012	15725.794221433152	0.0	7
5024000.0	2000	0.012	15728.629801165487	0.0	7
5025000.0	2000	0.011	23142.92583949144	0.0	7
5026000.0	2000	0.011	23130.669455061812	0.0	7
5027000.0	2000	0.011	22374.42989475891	0.0	7
5028000.0	2000	0.011	12200.958525341068	0.0	7
5029000.0	2000	0.011	12071.209736702542	0.0	7
5030000.0	2000	0.011	11586.568298256148	0.0	7
5031000.0	2000	0.011	11581.905097425835	0.0	7
5032000.0	2000	0.011	11581.905097425835	0.0	7
5033000.0	2000	0.011	16205.691274661158	0.0	7
5034000.0	2000	0.011	16130.098713539237	0.0	7
5035000.0	2000	0.011	22379.961883847725	0.0	7
5036000.0	2000	0.011	18164.92769412882	0.0	7
5037000.0	2000	0.011	18311.797307556935	0.0	7
5038000.0	2000	0.011	18322.540475807637	0.0	7
5039000.0	2000	0.011	18322.493575421217	0.0	7
5040000.0	2000	0.011	18431.196948213095	0.0	7
5041000.0	2000	0.011	18400.77376606398	0.0	7
5042000.0	2000	0.011	18381.46154416718	0.0	7
5043000.0	2000	0.011	18381.46154416718	0.0	7
5044000.0	2000	0.011	19137.28443222914	0.0	7
5045000.0	2000	0.011	18712.00661092515	0.0	7
5046000.0	2000	0.011	19145.023232883766	0.0	7
5047000.0	2000	0.011	12469.075603375268	0.0	7
5048000.0	2000	0.011	12656.757953311668	0.0	7
5049000.0	2000	0.011	12666.543147271454	0.0	7
5050000.0	2000	0.012	12896.41602082506	0.0	7
5100000.0	2000	0.013	33962.70185927323	0.0	7
5150000.0	2000	0.012	21398.438105500474	0.0	7
5200000.0	2000	0.0125	17131.514208849967	0.0	7
5250000.0	2000	0.0115	29795.97178901511	0.0	7
5300000.0	2000	0.011	11501.647042020755	0.0	7
5350000.0	2000	0.011	15524.868507323461	0.0	7
5400000.0	2000	0.011	10996.826717978234	0.0	7
5450000.0	2000	0.0105	21275.7589068368	0.0	7
5500000.0	2000	0.0095	59485.43709890855	0.0	7
5550000.0	2000	0.01	27512.82755025917	0.0	7
5600000.0	2000	0.0105	14485.392132704561	0.0	7
5650000.0	2000	0.0105	11115.16759601995	0.0	7
5700000.0	2000	0.01	26404.00759762065	0.0	7
5750000.0	2000	0.01	30515.117831416937	0.0	7
5800000.0	2000	0.0075	16386.310984403164	0.0	7
5850000.0	2000	0.008	28235.36511098451	0.0	7
5900000.0	2000	0.008	26640.972752397018	0.0	7
5950000.0	2000	0.008	19341.121478061155	0.0	7
6000000.0	2000	0.009	15595.894972895505	0.0	7
6050000.0	2000	0.0095	32030.17163690886	0.0	7
6100000.0	2000	0.009	26186.575675178832	0.0	7
6150000.0	2000	0.01	16600.236282986138	0.0	7
6200000.0	2000	0.009	18263.505579565746	0.0	7
6250000.0	2000	0.008	42512.823033157474	0.0	7
6300000.0	2000	0.0095	13348.648198264875	0.0	7
6350000.0	2000	0.0095	14317.340380649974	0.0	7
6400000.0	2000	0.0085	9894.91089720361	0.0	7
6450000.0	2000	0.0085	13320.924065658572	0.0	7
6500000.0	2000	0.009	26595.208099405994	0.0	7
6550000.0	2000	0.0085	22189.541733066413	0.0	7
6600000.0	2000	0.0075	34252.25683773367	0.0	7
6650000.0	2000	0.009	31685.84241729088	0.0	7
6700000.0	2000	0.0095	14136.622393225785	0.0	7
6750000.0	2000	0.0095	12463.310258169942	0.0	7
6800000.0	2000	0.0085	17430.9017800368	0.0	7
6850000.0	2000	0.007	19304.238176541192	0.0	7
6900000.0	2000	0.0075	24077.551835781705	0.0	7
6950000.0	2000	0.0075	11519.97255065641	0.0	7
7000000.0	2000	0.009	31331.047717765785	0.0	7
7050000.0	2000	0.0085	11362.169160111986	0.0	7
7100000.0	2000	0.009	12335.208189399038	0.0	7
7150000.0	2000	0.01	18982.733192663924	0.0	7
7200000.0	2000	0.01	32807.052569572435	0.0	7
7250000.0	2000	0.0105	41748.29093466783	0.0	7
7300000.0	2000	0.012	9293.958469014004	0.0	7
7350000.0	2000	0.012	9476.205288105877	0.0	7
7400000.0	2000	0.0115	11433.576197241335	0.0	7
7450000.0	2000	0.013	23113.965317444912	0.0	7
7500000.0	2000	0.012	18702.47130334665	0.0	7
7550000.0	2000	0.0115	12597.542797804754	0.0	7
7600000.0	2000	0.0105	25031.270811689817	0.0	7
7650000.0	2000	0.0105	15949.296885230973	0.0	7
7700000.0	2000	0.0105	15218.424543848327	0.0	7
7750000.0	2000	0.011	46221.23862296889	0.0	7
7800000.0	2000	0.01	22942.28434129279	0.0	7
7850000.0	2000	0.009	14489.53281000443	0.0	7
7900000.0	2000	0.009	26754.32722925823	0.0	7
7950000.0	2000	0.01	17691.313182567083	0.0	7
8000000.0	2000	0.0105	17189.996387918785	0.0	7
8050000.0	2000	0.0115	22067.62673399294	0.0	7
8100000.0	2000	0.011	16610.597033531878	0.0	7
8150000.0	2000	0.012	17015.689569537983	0.0	7
8200000.0	2000	0.012	52310.084223925434	0.0	7
8250000.0	2000	0.0115	12486.510051361096	0.0	7
8300000.0	2000	0.012	17336.74767392667	0.0	7
8350000.0	2000	0.013	22076.057766741753	0.0	7
8400000.0	2000	0.012	11661.593526742696	0.0	7
8450000.0	2000	0.0095	47209.41978485242	0.0	7
8500000.0	2000	0.009	14767.768217127286	0.0	7
8550000.0	2000	0.0085	15113.015922861028	0.0	7
8600000.0	2000	0.009	24384.737595869312	0.0	7
8650000.0	2000	0.01	19816.80677067664	0.0	7
8700000.0	2000	0.0095	31629.21064978447	0.0	7
8750000.0	2000	0.0105	17840.416010288613	0.0	7
8800000.0	2000	0.012	15348.971500578617	0.0	7
8850000.0	2000	0.0125	15326.884327035295	0.0	7
8900000.0	2000	0.011	38571.660642518626	0.0	7
8950000.0	2000	0.0115	30574.05671672178	0.0	7
9000000.0	2000	0.011	27481.20624868486	0.0	7
9050000.0	2000	0.0105	10811.354368433342	0.0	7
9100000.0	2000	0.0105	13776.756182167683	0.0	7
9150000.0	2000	0.0115	14308.054722124292	0.0	7
9200000.0	2000	0.0115	19508.056822645984	0.0	7
9250000.0	2000	0.0115	37253.869381884215	0.0	7
9300000.0	2000	0.0115	33764.07499128333	0.0	7
9350000.0	2000	0.0105	29440.09546360205	0.0	7
9400000.0	2000	0.011	13544.723072497201	0.0	7
9450000.0	2000	0.011	15035.756618017203	0.0	7
9500000.0	2000	0.011	18874.32504015722	0.0	7
9550000.0	2000	0.0095	13553.27840027143	0.0	7
9600000.0	2000	0.011	21976.81361495407	0.0	7
9650000.0	2000	0.011	10408.40272583598	0.0	7
9700000.0	2000	0.0115	15157.794041659195	0.0	7
9750000.0	2000	0.01	23360.326444639395	0.0	7
9800000.0	2000	0.009	18215.575578922286	0.0	7
9850000.0	2000	0.0085	11597.807399469057	0.0	7
9900000.0	2000	0.008	15451.300169511976	0.0	7
9950000.0	2000	0.01	19758.85456364954	0.0	7
0.0	2000	0.009	13151.912774668303	0.0	8
50000.0	2000	0.0085	18103.878652541734	0.0	8
100000.0	2000	0.0095	43854.43968979488	0.0	8
150000.0	2000	0.0105	11374.304362419769	0.0	8
200000.0	2000	0.01	16464.971812299475	0.0	8
250000.0	2000	0.0095	28588.081954757334	0.0	8
300000.0	2000	0.0105	16233.818022115209	0.0	8
350000.0	2000	0.011	37561.369846888534	0.0	8
400000.0	2000	0.0115	22587.93735364391	0.0	8
450000.0	2000	0.0105	26506.580317484906	0.0	8
500000.0	2000	0.01	27284.944457243753	0.0	8
550000.0	2000	0.01	46930.493916736195	0.0	8
600000.0	2000	0.009	18157.542755965464	0.0	8
650000.0	2000	0.0095	21448.208271265365	0.0	8
700000.0	2000	0.01	12565.219792974258	0.0	8
750000.0	2000	0.0125	13285.87521199457	0.0	8
800000.0	2000	0.011	14268.356509311852	0.0	8
850000.0	2000	0.012	32737.422451778206	0.0	8
900000.0	2000	0.013	43184.73618549057	0.0	8
950000.0	2000	0.013	36602.87441516674	0.0	8
1000000.0	2000	0.0125	14350.979357288645	0.0	8
1050000.0	2000	0.0115	18530.330873945382	0.0	8
1100000.0	2000	0.011	20788.62969456976	0.0	8
1150000.0	2000	0.0115	32150.034036884026	0.0	8
1200000.0	2000	0.0115	15515.954684112485	0.0	8
1250000.0	2000	0.01	38122.13434214698	0.0	8
1300000.0	2000	0.0105	12359.232063878984	0.0	8
1350000.0	2000	0.011	23119.391294019155	0.0	8
1400000.0	2000	0.0105	10855.266514451709	0.0	8
1450000.0	2000	0.012	15444.40947423876	0.0	8
1500000.0	2000	0.013	19685.422493262864	0.0	8
1550000.0	2000	0.013	15613.644090692233	0.0	8
1600000.0	2000	0.0135	15197.458864411028	0.0	8
1650000.0	2000	0.013	11621.51780558928	0.0	8
1700000.0	2000	0.013	12425.846982564472	0.0	8
1750000.0	2000	0.013	10184.718990783045	0.0	8
1800000.0	2000	0.013	17516.037808566554	0.0	8
1850000.0	2000	0.014	16858.754708730594	0.0	8
1900000.0	2000	0.014	20243.672355784343	0.0	8
1950000.0	2000	0.0155	15099.460990889656	0.0	8
2000000.0	2000	0.015	30589.323406614683	0.0	8
2050000.0	2000	0.015	14227.645259164015	0.0	8
2100000.0	2000	0.0145	20646.903515128015	0.0	8
2150000.0	2000	0.016	21562.31509883204	0.0	8
2200000.0	2000	0.016	21823.62687616355	0.0	8
2250000.0	2000	0.0165	18234.923189544603	0.0	8
2300000.0	2000	0.0155	19012.878805295757	0.0	8
2350000.0	2000	0.014	11265.992051675956	0.0	8
2400000.0	2000	0.0145	36576.69316445224	0.0	8
2450000.0	2000	0.015	15273.025859004134	0.0	8
2500000.0	2000	0.0165	21181.179703644066	0.0	8
2550000.0	2000	0.015	25583.681359292998	0.0	8
2600000.0	2000	0.0135	18546.481529291406	0.0	8
2650000.0	2000	0.013	14505.036058781845	0.0	8
2700000.0	2000	0.012	20847.03154823403	0.0	8
2750000.0	2000	0.012	13040.28079577271	0.0	8
2800000.0	2000	0.013	57907.04453839167	0.0	8
2850000.0	2000	0.0145	29137.252984767558	0.0	8
2900000.0	2000	0.0145	20486.826849085126	0.0	8
2950000.0	2000	0.014	11425.643698363341	0.0	8
3000000.0	2000	0.014	21174.295343874008	0.0	8
3050000.0	2000	0.016	31521.024309006923	0.0	8
3100000.0	2000	0.013	13924.94348292604	0.0	8
3150000.0	2000	0.012	13856.813189260365	0.0	8
3200000.0	2000	0.011	18257.476510792807	0.0	8
3250000.0	2000	0.0105	7441.6021322072575	0.0	8
3300000.0	2000	0.0105	12443.891632846584	0.0	8
3350000.0	2000	0.0095	18509.16996869164	0.0	8
3400000.0	2000	0.01	20293.36495212748	0.0	8
3450000.0	2000	0.011	14780.164397896535	0.0	8
3500000.0	2000	0.0105	26929.02723109465	0.0	8
3550000.0	2000	0.011	24530.80909468435	0.0	8
3600000.0	2000	0.0115	26875.315453456187	0.0	8
3650000.0	2000	0.012	8043.426397299506	0.0	8
3700000.0	2000	0.0115	19888.944364725143	0.0	8
3750000.0	2000	0.013	36324.46971367083	0.0	8
3800000.0	2000	0.0145	30125.214299715793	0.0	8
3850000.0	2000	0.014	19637.025721492948	0.0	8
3900000.0	2000	0.015	13204.920737537248	0.0	8
3950000.0	2000	0.014	13157.89798813743	0.0	8
4000000.0	2000	0.014	18980.145280827008	0.0	8
4050000.0	2000	0.014	17433.307115835138	0.0	8
4100000.0	2000	0.0135	13785.293564138768	0.0	8
4150000.0	2000	0.013	15597.437745112238	0.0	8
4200000.0	2000	0.014	18628.567163015254	0.0	8
4250000.0	2000	0.012	17154.048604817097	0.0	8
4300000.0	2000	0.012	44145.8017126815	0.0	8
4350000.0	2000	0.013	29907.26185854084	0.0	8
4400000.0	2000	0.0115	13369.876761113666	0.0	8
4450000.0	2000	0.012	13701.703299989898	0.0	8
4500000.0	2000	0.0115	16250.908623641744	0.0	8
4550000.0	2000	0.0115	10988.515840111111	0.0	8
4600000.0	2000	0.0115	26130.48079949641	0.0	8
4650000.0	2000	0.012	14258.030211458938	0.0	8
4700000.0	2000	0.0125	22471.426726894224	0.0	8
4750000.0	2000	0.0125	25567.084430946757	0.0	8
4800000.0	2000	0.0125	14855.271192247237	0.0	8
4850000.0	2000	0.012	8077.600745658625	0.0	8
4900000.0	2000	0.012	20698.667827334564	0.0	8
4950000.0	2000	0.0115	14581.835408111412	0.0	8
4951000.0	2000	0.012	14551.87073064642	0.0	8
4952000.0	2000	0.012	14206.63095427617	0.0	8
4953000.0	2000	0.012	12718.26999346099	0.0	8
