calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	pool_band_and_panel_hit	sample_alt_count	sample_af	n_hom_ref	n_heterozygous	n_hom_alt	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	elapsed_seconds	trajectory_sha256	panel_tree_sha256	panel_manifest_sha256	error
eas_selected__screen20__s0.005000__af0.300000__q5__draw001	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	1	398781957	767463203	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.14325981799993315				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw002	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	2	1813579383	846698459	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.13118212799963658				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw003	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	3	1072201771	1872279985	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.0912693969985412				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw004	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	4	655375521	1344405182	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.09046752599897445				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw005	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	5	592754870	1529895674	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.09308170399890514				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw006	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	6	1969486357	1145319331	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.09355492599934223				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw007	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	7	508576094	169903430	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.08934076400146296				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw008	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	8	479240972	1704330606	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11474507000093581				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw009	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	9	1090420967	2038521740	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11334801500015601				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw010	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	10	951809914	348435186	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11137143300038588				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw011	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	11	9938769	1088465048	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11351125799956208				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw012	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	12	1001035567	486410244	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11553255699982401				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw013	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	13	912470614	672317865	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.112482185000772				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw014	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	14	655059254	999063371	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11404504799975257				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw015	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	15	496794484	936672451	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11308959800044249				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw016	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	16	301242304	220241616	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11073889300132578				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw017	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	17	476291913	1609574130	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11177936099920771				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw018	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	18	246864080	1010260918	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.11249315999884857				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.005000__af0.300000__q5__draw019	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	19	331380157	1320630917	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.10730398700070509				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw000	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	0	999744027	2085878583	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20153208700139658				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw001	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	1	417100855	1922021947	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.21015692299988586				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw002	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	2	1220518263	1561298772	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20993549400009215				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw003	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	3	828544269	1785815569	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20888479700079188				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw004	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	4	1596572430	801979218	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.21049114400011604				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw005	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	5	304977315	1053131200	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.19857593899905623				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw006	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	6	714020076	1610437685	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20636718600144377				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw007	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	7	384702916	1613452957	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.206356415999835				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw008	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	8	156385273	1044608415	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20284092700057954				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw009	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	9	586903412	1054168705	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.21107798900084163				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw010	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	10	344386249	2139124337	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.21173291499871993				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw011	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	11	84719679	1012905170	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20647206699868548				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw012	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	12	683160001	1650817349	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.2101562259995262				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw013	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	13	275976430	1491380857	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.21035108900105115				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw014	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	14	1844554407	2118425762	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20597025099959865				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw015	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	15	1804121972	1578073514	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20878193699900294				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw016	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	16	2114089931	1972983442	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20840069299993047				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw017	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	17	29171317	1926368697	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20445390200075053				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw018	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	18	106001813	451522127	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.20499122199908015				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.100000__q5__draw019	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.1	0.075	0.125	500	100	20	19	1190602696	111339947	5.0	0.1	2	1	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.2084843140000885				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.200000__q5__draw000	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.175	0.225	500	100	40	0	562067586	104506960	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.0810903870005859				ValueError: draw extended-event contract differs from plan
eas_selected__screen20__s0.010000__af0.200000__q5__draw001	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.01	0.2	0.175	0.225	500	100	40	1	1601761728	2147383024	5.0	0.1	2	1	1152.0	4cfa2c17f60941a05b793e8bc9840fafe1d1ff3d1f54a04998aab0d0de32394f	c3b66bbac06ec9012ecc12581469a36c1edd8dd20de5bc27a3c4fdae49a5c026	c593c6cb03f6145a0058f3602d1ada7b5f3d930e76d5c5a97849676f5eab8831	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	failed	False	failed			False	False	False						False	False	0.0456882010003028				ValueError: draw extended-event contract differs from plan
