original_path	snapshot_path	snapshot_mode	sha256	size_bytes	mtime_ns_at_snapshot
work/intro_s0p001_af10__rep006/decoded/heterozygous.summary.tsv.run.json		hash_only	90b821e1598211d2bf8f0773a57b1cdfa0cf6186b6da3928c549c9fedad54f7c	8221458	1786577959145616500
work/intro_s0p001_af10__rep006/decoded/hom_alt.summary.tsv		hash_only	a95445573dc0f5daeb0fec1d51024e4c34826d9965c38b3062b3c9e6d4ad57cf	186273	1786578063259368200
work/intro_s0p001_af10__rep006/decoded/hom_alt.summary.tsv.complete.json	work/intro_s0p001_af10__rep006/decoded/hom_alt.summary.tsv.complete.json	copied	5d4440f1ce9db70ef0183c3c47621eab21bba11f3e41abe0289086d06454cd2c	1394	1786578063996309400
work/intro_s0p001_af10__rep006/decoded/hom_alt.summary.tsv.contract.json	work/intro_s0p001_af10__rep006/decoded/hom_alt.summary.tsv.contract.json	copied	9acc91d87af312945ec4853c086a4bd3c72b72b98228afffc9cb436b8df04b9c	2151	1786577960377872100
work/intro_s0p001_af10__rep006/decoded/hom_alt.summary.tsv.run.json		hash_only	bdfee47be1df8c26dcf81e48114b812a87d5e41fa6173e5684d078106e61691a	8221431	1786578063784550900
work/intro_s0p001_af10__rep006/decoded/hom_ref.summary.tsv		hash_only	78b3c8c36394959a9cdcaa0c3c79ebf013eff24f1e187de1dc68bd076c8a8f40	230201	1786577846572322900
work/intro_s0p001_af10__rep006/decoded/hom_ref.summary.tsv.complete.json	work/intro_s0p001_af10__rep006/decoded/hom_ref.summary.tsv.complete.json	copied	8542be74035f5caf63a2ada69cac63b79d1f13974385cc516e5eac220be3e214	1394	1786577847337099000
work/intro_s0p001_af10__rep006/decoded/hom_ref.summary.tsv.contract.json	work/intro_s0p001_af10__rep006/decoded/hom_ref.summary.tsv.contract.json	copied	8d7a72b3a02d86cccd67ab42fa0bab968d684ea5287af26e83b72c08c85492f9	2151	1786577744432965800
work/intro_s0p001_af10__rep006/decoded/hom_ref.summary.tsv.run.json		hash_only	65ba602d982b7a9879cbf0e8468ac28c3014401644cdcf654032f2787604764c	8221438	1786577847175695500
work/intro_s0p001_af10__rep006/decoded/overall.summary.tsv		hash_only	c8ce4e81df11d0cb1b29eb4d050e37142bf5c1c0d905c57f073d6b567ba8dc0a	189709	1786577743037811800
work/intro_s0p001_af10__rep006/decoded/overall.summary.tsv.complete.json	work/intro_s0p001_af10__rep006/decoded/overall.summary.tsv.complete.json	copied	03168a550300aa11afc0e856a95ad0cc560f973ea23a406f6fab0bdb7608be9b	1394	1786577743811549500
work/intro_s0p001_af10__rep006/decoded/overall.summary.tsv.contract.json	work/intro_s0p001_af10__rep006/decoded/overall.summary.tsv.contract.json	copied	110c73e80337c53b0fd9ef5c695054b902102904a8ddce0dd20c9f61bfe77055	2151	1786577641602420400
work/intro_s0p001_af10__rep006/decoded/overall.summary.tsv.run.json		hash_only	c3a664ebba7f03a13c59935e8b073b7ce8c8e36064134f13b5bd1acc5d0e822d	8221445	1786577743597904800
work/intro_s0p001_af10__rep006/decoded_internal_contrasts.tsv.gz	work/intro_s0p001_af10__rep006/decoded_internal_contrasts.tsv.gz	copied	181c2e90eb67e5d0bab13ca1451cb5521cf8f063c29ecdf68a593884aff0164f	29828	1786579237286035500
work/intro_s0p001_af10__rep006/decoded_profiles.tsv.gz	work/intro_s0p001_af10__rep006/decoded_profiles.tsv.gz	copied	bb4f45f578e9f7fc484049620c650f8b9a0f0fe00832dada466e3a7054104181	436504	1786579234535165000
work/intro_s0p001_af10__rep006/external_draw_state.json	work/intro_s0p001_af10__rep006/external_draw_state.json	copied	db611d409e6d092ad66a2a6b1d1e996ce694941ed244491226e20bf9e38324da	395	1786530012463436000
work/intro_s0p001_af10__rep006/external_draws.tsv	work/intro_s0p001_af10__rep006/external_draws.tsv	copied	03ceaa8b7ff46630a4dacea42dc5a2b06f706317c5f36fbaa68950135c88a116	652	1786530007748013500
work/intro_s0p001_af10__rep006/pairs/heterozygous.pairs.tsv	work/intro_s0p001_af10__rep006/pairs/heterozygous.pairs.tsv	copied	9e54584a70308bd5653574bb309423de6fda5168152943b02e9d459fb31a8d31	326	1786530007776920500
work/intro_s0p001_af10__rep006/pairs/hom_alt.pairs.tsv	work/intro_s0p001_af10__rep006/pairs/hom_alt.pairs.tsv	copied	dad468ffd66009c22aba3b24ae7e1fcd6f934799b35588af3760167bf1894d1f	131	1786530007777920800
work/intro_s0p001_af10__rep006/pairs/hom_ref.pairs.tsv	work/intro_s0p001_af10__rep006/pairs/hom_ref.pairs.tsv	copied	e920324ff0e9e4f15b8e8e43493b96602169a98c3a87c5ab922bb8f697f7ae23	562	1786530007773914800
work/intro_s0p001_af10__rep006/pairs/overall.pairs.tsv	work/intro_s0p001_af10__rep006/pairs/overall.pairs.tsv	copied	f0820da6ca261236681bcf56d3da1457c5605eb8fc693d743dd8fcb0ebd03e9e	866	1786530007772408900
work/intro_s0p001_af10__rep006/sample_manifest.tsv	work/intro_s0p001_af10__rep006/sample_manifest.tsv	copied	ba2b3d9f18240ee2ec0546ad56ecaedf8f1aecdbb703c2129b91976448740f11	4622	1786530007764091700
work/intro_s0p001_af10__rep006/selected.trees		hash_only	2482e5481b4d01cdb1dcd707308bbfc04dbe57de071c6cef4668a4f6d8c6532a	14999516	1786530007761575600
work/intro_s0p001_af10__rep006/simulation_complete.json	work/intro_s0p001_af10__rep006/simulation_complete.json	copied	4671ae4d806ff3ff45f07a0a0104e858e269ff22be57dcfedc8594809bebd176	2273	1786530012461932200
work/intro_s0p001_af10__rep006/simulation_contract.json	work/intro_s0p001_af10__rep006/simulation_contract.json	copied	e018a0b231fc47a7c55fcd4f47a93dcd7b12fcc0300588aed4548a423249757d	8430	1786529917117202100
work/intro_s0p001_af10__rep006/simulation_invocations.tsv	work/intro_s0p001_af10__rep006/simulation_invocations.tsv	copied	1a6f1f11366823bab1ead3928c94c44370a266dbf8797b7d2ebfdc82263902ce	450	1786567141407477200
work/intro_s0p001_af10__rep006/truth_internal_contrasts.tsv.gz	work/intro_s0p001_af10__rep006/truth_internal_contrasts.tsv.gz	copied	2645fa131546894b16ce5fea5f88497883be5f518e0f33562a50f21947e694af	28459	1786530012364176700
work/intro_s0p001_af10__rep006/truth_profiles.tsv.gz	work/intro_s0p001_af10__rep006/truth_profiles.tsv.gz	copied	5474eba55cfa2de1baa70343cbc2c149e25ebbf89801fb2ac31535bc0d12bd77	264879	1786530009535928200
work/intro_s0p001_af10__rep007/decode_complete.json	work/intro_s0p001_af10__rep007/decode_complete.json	copied	77cf13616254c34eb1821f6a522556d7c53727930c123ed4fa74a5c5716bfc58	1990	1786579240273267600
work/intro_s0p001_af10__rep007/decode_contract.json	work/intro_s0p001_af10__rep007/decode_contract.json	copied	e93fffb408804b917a922650ffdbdd15029c67acab52689db36b72df2be85bf3	1086	1786579240193083400
work/intro_s0p001_af10__rep007/decoded/heterozygous.summary.tsv		hash_only	08ed1fe2049b53927e7965c341da41cafc44db84f1d94580fc1210a88fc9e481	226904	1786578075863431900
work/intro_s0p001_af10__rep007/decoded/heterozygous.summary.tsv.complete.json	work/intro_s0p001_af10__rep007/decoded/heterozygous.summary.tsv.complete.json	copied	16890bf309009a13977f6580459f8ecb70a49fc6a17fd7e23de85432fbdafb10	1394	1786578076833973100
work/intro_s0p001_af10__rep007/decoded/heterozygous.summary.tsv.contract.json	work/intro_s0p001_af10__rep007/decoded/heterozygous.summary.tsv.contract.json	copied	d01f901e508e46a6972af54b97b0768dc8e1bd97bcc1cdfb21479a25a816a08b	2156	1786577974498829600
work/intro_s0p001_af10__rep007/decoded/heterozygous.summary.tsv.run.json		hash_only	678f4c26049a8c8ac35dd536f424bae8827d16a24a48b0e76d07e0e0a06957a0	8221458	1786578076514404400
work/intro_s0p001_af10__rep007/decoded/hom_alt.summary.tsv		hash_only	1f1517f9a163d3c24fd2babeda6a78ddba81911a23d93589ad04f7153753b435	192391	1786578180484424100
work/intro_s0p001_af10__rep007/decoded/hom_alt.summary.tsv.complete.json	work/intro_s0p001_af10__rep007/decoded/hom_alt.summary.tsv.complete.json	copied	1b41c0f092314568f6c881d43790219657c9aae13b8692d92a7a32b9261cea67	1394	1786578181520821200
work/intro_s0p001_af10__rep007/decoded/hom_alt.summary.tsv.contract.json	work/intro_s0p001_af10__rep007/decoded/hom_alt.summary.tsv.contract.json	copied	0b3eba51602f4c757d02fa62e83c435115429b4a57593a81fdd03650bf839b9f	2151	1786578077732041800
work/intro_s0p001_af10__rep007/decoded/hom_alt.summary.tsv.run.json		hash_only	d589c2e165221b9bcf924625786597df12a6f62595b830841faddbb112a4e5e9	8221431	1786578181247206900
work/intro_s0p001_af10__rep007/decoded/hom_ref.summary.tsv		hash_only	6197d29a16bef3d8352a029c06f801501c3f9662e69c14f8fb73efef8248a83b	234764	1786577971821949500
work/intro_s0p001_af10__rep007/decoded/hom_ref.summary.tsv.complete.json	work/intro_s0p001_af10__rep007/decoded/hom_ref.summary.tsv.complete.json	copied	1949ff0fb7708186c375ba020d2ed5c071a5f1fca7a1f6650145275cc52f1496	1394	1786577972754430700
work/intro_s0p001_af10__rep007/decoded/hom_ref.summary.tsv.contract.json	work/intro_s0p001_af10__rep007/decoded/hom_ref.summary.tsv.contract.json	copied	2ac28af2c30d24faac7915329ff1f1ac2a330dff5283cd7f6fae323471119f05	2151	1786577874713836000
work/intro_s0p001_af10__rep007/decoded/hom_ref.summary.tsv.run.json		hash_only	dc9dcc3106dec6dc9d9253d0031a57dae29aaca6cbf34c803021c5ba0dee04d6	8221431	1786577972397847300
work/intro_s0p001_af10__rep007/decoded/overall.summary.tsv		hash_only	e6f541c273f1e8ea106fda83f05abac2d1a1fe3b5dd5d40a94fbb3cb3c6f14c1	190434	1786577872859109900
work/intro_s0p001_af10__rep007/decoded/overall.summary.tsv.complete.json	work/intro_s0p001_af10__rep007/decoded/overall.summary.tsv.complete.json	copied	33aa8483e25aa15b5cbd2b2f24285d87d2d70b40513d5c325d8cb0a57c551d20	1394	1786577873757283300
work/intro_s0p001_af10__rep007/decoded/overall.summary.tsv.contract.json	work/intro_s0p001_af10__rep007/decoded/overall.summary.tsv.contract.json	copied	fc0bf3eba74c10b86344457916a9dbcce09c4c3e9ccd8f380de0479bdd33da31	2151	1786577781298766100
work/intro_s0p001_af10__rep007/decoded/overall.summary.tsv.run.json		hash_only	361f50876a41f1a144ee1431c36d2aadc938f51b7647f1037d871392b3980d0a	8221444	1786577873430046900
work/intro_s0p001_af10__rep007/decoded_internal_contrasts.tsv.gz	work/intro_s0p001_af10__rep007/decoded_internal_contrasts.tsv.gz	copied	7c480acf9062a9b3d5c9202614438c748ce4aa7b9ab7de2b782ef3745e6c80d1	29702	1786579240136032100
work/intro_s0p001_af10__rep007/decoded_profiles.tsv.gz	work/intro_s0p001_af10__rep007/decoded_profiles.tsv.gz	copied	1d33536165f0360fdd4249cb060afb0e09457d303061a2ce861e40bf8dde4bae	437154	1786579237048842500
work/intro_s0p001_af10__rep007/external_draw_state.json	work/intro_s0p001_af10__rep007/external_draw_state.json	copied	ae40fcc00635d957f832dc06706400685c49686e57b8a175a758649b4af2ec47	395	1786530563945302200
work/intro_s0p001_af10__rep007/external_draws.tsv	work/intro_s0p001_af10__rep007/external_draws.tsv	copied	4e43e1d9b95e381193a48c4b0939880dfee1050d2e6012ef1d1e2e98bf86b890	658	1786530559188651900
work/intro_s0p001_af10__rep007/pairs/heterozygous.pairs.tsv	work/intro_s0p001_af10__rep007/pairs/heterozygous.pairs.tsv	copied	30d3b05880d892002b70c563496a44d01192c0cff4fe8784ef90f7b42cecf488	351	1786530559215201200
work/intro_s0p001_af10__rep007/pairs/hom_alt.pairs.tsv	work/intro_s0p001_af10__rep007/pairs/hom_alt.pairs.tsv	copied	d28821dca343ec996de2d28b37e294c35d5b43b54d1ddc24fc8ecdc1ee909203	122	1786530559216711400
work/intro_s0p001_af10__rep007/pairs/hom_ref.pairs.tsv	work/intro_s0p001_af10__rep007/pairs/hom_ref.pairs.tsv	copied	4ae0fca71b20914c1cd0442769d5dbf670fa3c335959eb0358eb7f517e136dac	546	1786530559213201800
work/intro_s0p001_af10__rep007/pairs/overall.pairs.tsv	work/intro_s0p001_af10__rep007/pairs/overall.pairs.tsv	copied	f0820da6ca261236681bcf56d3da1457c5605eb8fc693d743dd8fcb0ebd03e9e	866	1786530559209687900
work/intro_s0p001_af10__rep007/sample_manifest.tsv	work/intro_s0p001_af10__rep007/sample_manifest.tsv	copied	348d2b4aae9803442e2bedc51285ffa6c6e84afa39881141a0251334ef6f7455	4647	1786530559202687900
work/intro_s0p001_af10__rep007/selected.trees		hash_only	ed54db582348371ccd88632365ef86f566665b6975827abce4e3a37f80bb2337	14991764	1786530559198652900
work/intro_s0p001_af10__rep007/simulation_complete.json	work/intro_s0p001_af10__rep007/simulation_complete.json	copied	57e705f2790746128e02f807dd1833205447bfdc31f5cd9c103d66f298e345a3	2279	1786530563944305300
work/intro_s0p001_af10__rep007/simulation_contract.json	work/intro_s0p001_af10__rep007/simulation_contract.json	copied	91b96884854e07aa9b37f05f3fbe39902404c4c5ccd5d306cc7d49ea7cfb2e80	8430	1786530483478810900
work/intro_s0p001_af10__rep007/simulation_invocations.tsv	work/intro_s0p001_af10__rep007/simulation_invocations.tsv	copied	9262d53ebc4a219f00ae2cbbe8566e213bf1373ff4df31564ae17d84069ce431	450	1786567154217532700
work/intro_s0p001_af10__rep007/truth_internal_contrasts.tsv.gz	work/intro_s0p001_af10__rep007/truth_internal_contrasts.tsv.gz	copied	4a399e1d37a334ec6fe22e89d41abdce30ae9d9a9580af2472af39f4d828d745	29790	1786530563831892600
work/intro_s0p001_af10__rep007/truth_profiles.tsv.gz	work/intro_s0p001_af10__rep007/truth_profiles.tsv.gz	copied	ef9fed8453bdf21f7475d59c5a6f049e32e1e7f4bdd45d5f80c474cdb481a673	271205	1786530561059448300
work/intro_s0p001_af10__rep008/decode_complete.json	work/intro_s0p001_af10__rep008/decode_complete.json	copied	8815863bd6930e7ea8195fe6d41819978f02a18153dcd667c19fbb8a4feb6191	1990	1786579255471124500
work/intro_s0p001_af10__rep008/decode_contract.json	work/intro_s0p001_af10__rep008/decode_contract.json	copied	7a1465f87569ce2aeefd5c34a664eb0a676a9bc65262ed8f8ac7893ab6ca1bb1	1086	1786579255446272100
work/intro_s0p001_af10__rep008/decoded/heterozygous.summary.tsv		hash_only	8a7e5c054931c37b7ed600e2ad6771fa428a4d1b26418b01c81795ec92cecdbd	187090	1786578423931686300
work/intro_s0p001_af10__rep008/decoded/heterozygous.summary.tsv.complete.json	work/intro_s0p001_af10__rep008/decoded/heterozygous.summary.tsv.complete.json	copied	73729d8d7ec0e52d8367876265ad7b0fc14e232a1e1a8aa435a98011c407b51b	1394	1786578424842934500
work/intro_s0p001_af10__rep008/decoded/heterozygous.summary.tsv.contract.json	work/intro_s0p001_af10__rep008/decoded/heterozygous.summary.tsv.contract.json	copied	3d81b7b234fe789162e563bc90add078a6c1da53c1e3880ddf03ace92ea95b55	2156	1786578335663204200
work/intro_s0p001_af10__rep008/decoded/heterozygous.summary.tsv.run.json		hash_only	5930bbdbb8c9fcf6d184351d56d912e36523adbacf7eaeea2ca15314c421fc39	8221457	1786578424639465400
work/intro_s0p001_af10__rep008/decoded/hom_alt.summary.tsv		hash_only	eafc261e05cd4f18b9d9d13f046793340f88a03fedb5f2e852faa51adc815b31	213724	1786578517360322900
work/intro_s0p001_af10__rep008/decoded/hom_alt.summary.tsv.complete.json	work/intro_s0p001_af10__rep008/decoded/hom_alt.summary.tsv.complete.json	copied	856c128501fc179673d3ea51eedd60b078cd8228e320eece90f5279c723cc2cf	1394	1786578518231833300
work/intro_s0p001_af10__rep008/decoded/hom_alt.summary.tsv.contract.json	work/intro_s0p001_af10__rep008/decoded/hom_alt.summary.tsv.contract.json	copied	30940aaf8c4e8d47543a5a83fa19a087ffff33ee54fbe9bc90e9cc4777e09909	2151	1786578425459969900
work/intro_s0p001_af10__rep008/decoded/hom_alt.summary.tsv.run.json		hash_only	89454c21854688903fbda78508ff915ff10d221ae43ba060f03eed7110fc1d5c	8221437	1786578517961273000
work/intro_s0p001_af10__rep008/decoded/hom_ref.summary.tsv		hash_only	09f6b372f88ade6c54cd43da1258040a74dc1c7a31831b269654562ec69f8e28	231445	1786578334375324100
work/intro_s0p001_af10__rep008/decoded/hom_ref.summary.tsv.complete.json	work/intro_s0p001_af10__rep008/decoded/hom_ref.summary.tsv.complete.json	copied	dc9643f7a920cefa33aee0f8d9e017a9ba2743ff1048c8a23a8c4b3961c568fa	1394	1786578335228004800
work/intro_s0p001_af10__rep008/decoded/hom_ref.summary.tsv.contract.json	work/intro_s0p001_af10__rep008/decoded/hom_ref.summary.tsv.contract.json	copied	463534c0283473d0a971a3e32918da6cc61bb9226718441278665477f4ef05c7	2151	1786578243662126900
work/intro_s0p001_af10__rep008/decoded/hom_ref.summary.tsv.run.json		hash_only	fff8075fc84bc148cb2ab3649ffa36a21f6cdb9aab212cbbb6d5fb4062a1981e	8221437	1786578335021947200
work/intro_s0p001_af10__rep008/decoded/overall.summary.tsv		hash_only	502e95fece69127d3c492a42d50ad5b431d59771ed1739bbac874a655100b480	190197	1786578242447898400
work/intro_s0p001_af10__rep008/decoded/overall.summary.tsv.complete.json	work/intro_s0p001_af10__rep008/decoded/overall.summary.tsv.complete.json	copied	9ad1a30909e687cdd44c3fed191b5833be1ae45ff78be23308c3315fa3325d45	1394	1786578243159389100
work/intro_s0p001_af10__rep008/decoded/overall.summary.tsv.contract.json	work/intro_s0p001_af10__rep008/decoded/overall.summary.tsv.contract.json	copied	0c9130bec3bee03c170b422e35fbd662e8bfcd6dcfff1d4aed751ae697efc3d9	2151	1786578151039566500
work/intro_s0p001_af10__rep008/decoded/overall.summary.tsv.run.json		hash_only	fad2c85d72b5ca94ab05a987daa48fc1a2f223abbae103565cceda393a06a841	8221444	1786578242968547100
work/intro_s0p001_af10__rep008/decoded_internal_contrasts.tsv.gz	work/intro_s0p001_af10__rep008/decoded_internal_contrasts.tsv.gz	copied	db1543b9c16d4a6bc69d1d9bb26fd7e8e3cfd5dbb197eef79ec61fa517ca28c0	29599	1786579255425174800
work/intro_s0p001_af10__rep008/decoded_profiles.tsv.gz	work/intro_s0p001_af10__rep008/decoded_profiles.tsv.gz	copied	c290e4872a829f86e42f6f30fdf73700f596b767ec46fbf0b05a736a0261323b	433511	1786579252448090600
work/intro_s0p001_af10__rep008/external_draw_state.json	work/intro_s0p001_af10__rep008/external_draw_state.json	copied	0c83069434afd4c12863bb86eb656751c07cf59a5c9d95e125bf2c2770d94259	395	1786531107058315200
work/intro_s0p001_af10__rep008/external_draws.tsv	work/intro_s0p001_af10__rep008/external_draws.tsv	copied	bcdd717aa906730a02884aa8ce16db634a46df3f8bfaddc05dfcef2ebdc3e895	653	1786531102330975800
work/intro_s0p001_af10__rep008/pairs/heterozygous.pairs.tsv	work/intro_s0p001_af10__rep008/pairs/heterozygous.pairs.tsv	copied	d1d6e6872af4adaa58ad6d7059595e6f33f5f4a826db5224083b304a6ec4fb3a	392	1786531102360143900
work/intro_s0p001_af10__rep008/pairs/hom_alt.pairs.tsv	work/intro_s0p001_af10__rep008/pairs/hom_alt.pairs.tsv	copied	8923d5f7bb008f07fce2bcfbc33bc51a7322548f695bcae6c89a1edad3394f6c	196	1786531102362235500
work/intro_s0p001_af10__rep008/pairs/hom_ref.pairs.tsv	work/intro_s0p001_af10__rep008/pairs/hom_ref.pairs.tsv	copied	9001713a995f7aaefcf33c0b501629e48513c53e89f886270fc9ba7284084eea	432	1786531102357144900
work/intro_s0p001_af10__rep008/pairs/overall.pairs.tsv	work/intro_s0p001_af10__rep008/pairs/overall.pairs.tsv	copied	f0820da6ca261236681bcf56d3da1457c5605eb8fc693d743dd8fcb0ebd03e9e	866	1786531102355136500
work/intro_s0p001_af10__rep008/sample_manifest.tsv	work/intro_s0p001_af10__rep008/sample_manifest.tsv	copied	5bdc0b8f809e1b88087eff23f660c714b97772c7151ff49a8d9ac0820cf8ec78	4672	1786531102346048100
work/intro_s0p001_af10__rep008/selected.trees		hash_only	af2aac1fb1012418e07f4b207038b4fbf280b33fab871be403d84c197566729a	15250788	1786531102342535000
work/intro_s0p001_af10__rep008/simulation_complete.json	work/intro_s0p001_af10__rep008/simulation_complete.json	copied	55cf246dee5c4b1d19133c71f166259e10a8667d99905eb4bed24df8d23b80dc	2275	1786531107055805700
work/intro_s0p001_af10__rep008/simulation_contract.json	work/intro_s0p001_af10__rep008/simulation_contract.json	copied	547cda8c381f1c3a955b88e0546632fd019a0126d604dd576fe8ef99ea18625e	8430	1786530964714207600
work/intro_s0p001_af10__rep008/simulation_invocations.tsv	work/intro_s0p001_af10__rep008/simulation_invocations.tsv	copied	abbf73813988fb8becc72967466db7205f852085e69c3a82de4209b5a86b6b84	452	1786567167923836400
work/intro_s0p001_af10__rep008/truth_internal_contrasts.tsv.gz	work/intro_s0p001_af10__rep008/truth_internal_contrasts.tsv.gz	copied	1981518816626f8a3ab9030d20f487d211f1b2992396b79c63a08c7bd95b3f5b	28189	1786531106954821300
work/intro_s0p001_af10__rep008/truth_profiles.tsv.gz	work/intro_s0p001_af10__rep008/truth_profiles.tsv.gz	copied	936b0ca1cd99651bea918c747cfd808223b08ec1b1473380728dec023a8d04ed	262079	1786531104196821700
work/intro_s0p001_af10__rep009/decode_complete.json	work/intro_s0p001_af10__rep009/decode_complete.json	copied	fc7497e114f8a74a8563e626454acea1e9d2a34230383c807c963a4d1991ee21	1990	1786579267682077100
work/intro_s0p001_af10__rep009/decode_contract.json	work/intro_s0p001_af10__rep009/decode_contract.json	copied	8567fef20fabc4c5a0c07e66de6788827d570850db3d2ff8de1b4598c480196f	1086	1786579267583355900
work/intro_s0p001_af10__rep009/decoded/heterozygous.summary.tsv		hash_only	5a90e17563438734f73c00ad9d326f70934015d5c36b5ecaadbb560c2a894f57	184811	1786578735242954900
work/intro_s0p001_af10__rep009/decoded/heterozygous.summary.tsv.complete.json	work/intro_s0p001_af10__rep009/decoded/heterozygous.summary.tsv.complete.json	copied	38505222ca0677327ae90c892f515f29a66db02ed2df9c0f97ba4c61a4652efe	1394	1786578736001970700
work/intro_s0p001_af10__rep009/decoded/heterozygous.summary.tsv.contract.json	work/intro_s0p001_af10__rep009/decoded/heterozygous.summary.tsv.contract.json	copied	5410fa3f2fd6ba5ac896c19751dca20826b477b96b45101af05239e9dca30440	2156	1786578651766818300
work/intro_s0p001_af10__rep009/decoded/heterozygous.summary.tsv.run.json		hash_only	60a628601fe1f28cff39b122a37f24ec0b885c2f309d4634be354fd3cb42f717	8221457	1786578735821344400
work/intro_s0p001_af10__rep009/decoded/hom_alt.summary.tsv		hash_only	ba39057e9f5216f043c08846b2bbd18f5b973b0280ae19e3bec281fdf5d4c106	219360	1786578820828239000
work/intro_s0p001_af10__rep009/decoded/hom_alt.summary.tsv.complete.json	work/intro_s0p001_af10__rep009/decoded/hom_alt.summary.tsv.complete.json	copied	ad43bcf1b4a009cdc6d7503d6af5bc148034e7ae693097a0fc2732fe75109209	1394	1786578821698348200
work/intro_s0p001_af10__rep009/decoded/hom_alt.summary.tsv.contract.json	work/intro_s0p001_af10__rep009/decoded/hom_alt.summary.tsv.contract.json	copied	3fde030738969ae9c33e01df0f9e2b2890f4dc27a3cd4bdc118b37c651260968	2151	1786578736399211900
work/intro_s0p001_af10__rep009/decoded/hom_alt.summary.tsv.run.json		hash_only	d3d772acc4ab365851b8ca889d4e1c02ff03b488580a975e6be5b183df5a58cb	8221432	1786578821446179900
work/intro_s0p001_af10__rep009/decoded/hom_ref.summary.tsv		hash_only	d7c577300806a76e56163f94848221e3ff6a6f6cd8085234dc613efe07878509	224826	1786578650651236800
work/intro_s0p001_af10__rep009/decoded/hom_ref.summary.tsv.complete.json	work/intro_s0p001_af10__rep009/decoded/hom_ref.summary.tsv.complete.json	copied	880dd400eaf044758309e7ea894548f8c4fa49cb07af0923c2406112c6f9e83c	1394	1786578651369316400
work/intro_s0p001_af10__rep009/decoded/hom_ref.summary.tsv.contract.json	work/intro_s0p001_af10__rep009/decoded/hom_ref.summary.tsv.contract.json	copied	5ecc632f58013dc3eceee52a50005d69ad2d59375f169b23724fd1b78679e474	2151	1786578559782201000
work/intro_s0p001_af10__rep009/decoded/hom_ref.summary.tsv.run.json		hash_only	cc4f116e3b0697120c0aa4eb09cac047e88d699d64a71bb4fb06369f4a64fbb3	8221437	1786578651190932700
work/intro_s0p001_af10__rep009/decoded/overall.summary.tsv		hash_only	4a3f2c438f2baa2da20d468322a08514aed460382982d9ebc107996b6a50b0a0	189660	1786578558679803600
work/intro_s0p001_af10__rep009/decoded/overall.summary.tsv.complete.json	work/intro_s0p001_af10__rep009/decoded/overall.summary.tsv.complete.json	copied	d09c358f919dcc89b6f5a3523b75574d6cd87d4a0268dffd00c0b1e38b3e6149	1394	1786578559362831600
work/intro_s0p001_af10__rep009/decoded/overall.summary.tsv.contract.json	work/intro_s0p001_af10__rep009/decoded/overall.summary.tsv.contract.json	copied	b836051e67f7311df0910f2e7e01519c056926fad52ab5d25ca342f87827d2c5	2151	1786578466644216400
work/intro_s0p001_af10__rep009/decoded/overall.summary.tsv.run.json		hash_only	7eba4c26ca95d91fdd0934342690aa15253cc8211d4e750c767627dff089c0f7	8221444	1786578559207177900
work/intro_s0p001_af10__rep009/decoded_internal_contrasts.tsv.gz	work/intro_s0p001_af10__rep009/decoded_internal_contrasts.tsv.gz	copied	f5fdd74d4517633691df7a3793e8f76e29d07e8ac6bc0c74db2f1d61cca0470b	29836	1786579267520718800
work/intro_s0p001_af10__rep009/decoded_profiles.tsv.gz	work/intro_s0p001_af10__rep009/decoded_profiles.tsv.gz	copied	6f6f851c15c21925c68c09b0541f70b1262683d18d5d69a3e3006457956444ce	434758	1786579265310023100
work/intro_s0p001_af10__rep009/external_draw_state.json	work/intro_s0p001_af10__rep009/external_draw_state.json	copied	cdd09d0f69ac1134da43c58d1e516aa3325854dcf31472d5a8a417d63028163d	395	1786531595364041000
work/intro_s0p001_af10__rep009/external_draws.tsv	work/intro_s0p001_af10__rep009/external_draws.tsv	copied	7ecd2fcaa09c56ffaed388afa444a65f9aef1a4a4aead6e9c4f494f7b3f9485b	661	1786531590563506800
work/intro_s0p001_af10__rep009/pairs/heterozygous.pairs.tsv	work/intro_s0p001_af10__rep009/pairs/heterozygous.pairs.tsv	copied	8f10805128f631068da3146eafe6a13dfd8e44b107b4d460fb2c7bd12fe29753	468	1786531590592149000
work/intro_s0p001_af10__rep009/pairs/hom_alt.pairs.tsv	work/intro_s0p001_af10__rep009/pairs/hom_alt.pairs.tsv	copied	039977ddfa27c95d7effe40e9594691b13668678f52db5f8f44ecf74669b1c6b	288	1786531590593148600
work/intro_s0p001_af10__rep009/pairs/hom_ref.pairs.tsv	work/intro_s0p001_af10__rep009/pairs/hom_ref.pairs.tsv	copied	149b5d3d94df9f9ca58a202ac610001eb03727da3d9cec8cec9c702fa5f3eada	264	1786531590590638100
work/intro_s0p001_af10__rep009/pairs/overall.pairs.tsv	work/intro_s0p001_af10__rep009/pairs/overall.pairs.tsv	copied	f0820da6ca261236681bcf56d3da1457c5605eb8fc693d743dd8fcb0ebd03e9e	866	1786531590588637700
work/intro_s0p001_af10__rep009/sample_manifest.tsv	work/intro_s0p001_af10__rep009/sample_manifest.tsv	copied	7cc1b895b90935aa6f2ce9e09687049679babc359cd53945b2f11747481feab4	4722	1786531590577736900
work/intro_s0p001_af10__rep009/selected.trees		hash_only	52f0dc140d298907b39e373879f8ab3fa08f27e7617177e1dab92d0cdbc473cd	15209268	1786531590574223600
